Day,Month,Year,Time,Digit1,Digit2,Digit3,Digit4,Digit5,Digit6,Digit7,Digit8,Digit9,Digit10,Digit11,Digit12,Digit13,Digit14,Digit15,Digit16,Digit17,Digit18,Digit19,Digit20
11,3,2021,2,1,3,7,11,13,22,25,30,31,47,49,50,58,59,63,65,68,72,75,78
11,3,2021,6,7,10,24,28,35,36,45,50,51,52,54,56,60,62,63,65,69,76,78,80
11,3,2021,1,3,8,15,24,25,29,31,32,33,34,37,50,52,57,60,62,67,74,77,80
11,3,2021,8,1,12,14,16,18,19,22,26,31,33,36,42,45,46,50,51,64,68,73,75
11,3,2021,5,2,3,8,11,17,20,29,36,37,39,41,43,44,51,56,61,64,65,76,80
12,3,2021,1,6,11,12,18,26,30,32,45,46,51,52,55,59,61,64,65,66,67,69,80
12,3,2021,5,1,4,8,11,12,15,22,28,31,33,38,40,47,52,53,63,67,71,74,79
12,3,2021,6,1,12,13,15,18,23,26,37,38,40,43,44,50,54,60,61,62,67,71,79
12,3,2021,5,7,10,13,23,27,28,30,32,34,36,40,41,43,50,56,57,59,60,73,78
12,3,2021,7,3,8,9,22,26,28,33,37,39,45,47,50,56,63,66,68,73,74,79,80
12,3,2021,3,3,5,6,20,28,30,45,47,49,51,53,62,66,67,70,71,73,74,76,80
12,3,2021,2,2,3,5,6,17,19,22,24,29,35,38,39,41,46,53,54,55,62,71,78
12,3,2021,4,1,2,3,5,17,20,21,22,29,33,34,42,49,56,61,65,66,67,71,80
12,3,2021,8,3,8,10,12,16,22,28,38,42,45,49,57,60,61,65,66,69,70,74,78
13,3,2021,7,1,5,6,7,9,18,20,24,28,34,35,45,46,49,53,61,66,75,77,79
13,3,2021,8,1,7,11,12,18,21,24,25,26,27,31,43,45,46,49,50,57,58,60,77
13,3,2021,4,6,9,11,23,30,36,37,39,41,43,44,46,49,51,56,57,60,63,67,78
13,3,2021,1,5,6,17,18,19,25,29,30,32,35,36,46,47,48,57,59,63,64,75,80
13,3,2021,5,2,4,10,18,19,21,25,26,30,33,35,42,45,66,70,72,74,75,77,79
13,3,2021,6,2,4,5,10,14,15,20,36,38,40,42,45,48,50,52,65,66,72,74,75
13,3,2021,3,5,6,9,14,15,21,25,35,40,42,55,56,59,67,69,70,72,74,78,80
13,3,2021,2,1,6,7,10,23,25,28,31,34,35,36,44,47,49,51,53,60,63,69,78
13,3,2021,5,2,4,5,6,13,19,21,33,45,48,55,56,57,58,68,69,70,76,78,79
14,3,2021,3,2,3,10,11,21,30,36,40,41,42,43,44,47,50,58,67,69,70,72,77
14,3,2021,1,9,13,23,27,30,32,35,39,46,49,50,54,58,62,63,68,70,71,75,79
14,3,2021,5,2,5,6,7,21,22,23,24,28,30,33,45,46,47,55,56,58,64,78,79
14,3,2021,2,4,5,9,10,15,18,24,25,28,34,35,41,46,55,59,61,67,70,73,80
14,3,2021,5,6,7,8,10,11,14,17,30,34,38,40,41,50,51,57,64,68,75,76,79
14,3,2021,6,2,3,4,7,9,10,15,28,30,32,34,39,44,48,51,56,58,69,72,80
14,3,2021,8,1,3,4,6,7,9,12,14,21,23,25,26,27,35,41,44,46,62,68,77
14,3,2021,4,9,13,14,21,23,24,28,33,34,41,43,45,56,59,61,67,70,73,76,77
14,3,2021,7,1,2,9,16,17,27,32,33,34,35,37,44,48,49,54,56,57,67,76,78
15,3,2021,1,8,9,13,14,19,22,29,37,41,43,50,51,54,55,58,60,62,66,77,79
15,3,2021,6,4,9,13,16,21,28,29,31,35,44,45,49,54,57,62,63,64,65,71,77
15,3,2021,7,5,6,7,15,17,19,24,26,30,31,33,39,45,47,48,52,55,56,60,65
15,3,2021,8,1,6,13,15,22,23,25,36,40,42,46,48,50,51,57,61,70,71,76,77
15,3,2021,5,12,13,18,21,27,29,33,35,41,42,43,47,50,62,67,68,69,70,72,73
15,3,2021,2,6,7,10,12,13,24,25,26,28,31,32,34,44,51,57,71,73,74,77,78
15,3,2021,3,4,10,11,12,13,19,21,22,26,29,36,37,40,49,52,61,67,68,70,78
15,3,2021,5,3,5,10,13,16,25,26,27,32,39,40,41,42,44,49,56,60,66,71,78
15,3,2021,4,10,13,17,20,21,28,34,39,41,43,44,46,47,49,50,57,58,68,76,79
16,3,2021,8,2,6,9,11,16,23,25,34,35,37,39,42,54,55,59,60,62,64,74,75
16,3,2021,6,7,9,10,16,17,18,20,26,29,30,34,39,44,49,51,53,57,58,67,76
16,3,2021,5,5,7,8,9,13,15,20,21,24,27,31,32,41,42,47,56,57,67,68,80
16,3,2021,7,1,5,6,12,14,20,24,29,30,34,51,53,54,59,61,63,64,70,77,78
16,3,2021,3,1,5,10,15,16,22,37,40,48,55,57,58,61,63,66,67,71,72,73,80
16,3,2021,4,6,11,12,13,17,23,26,30,34,40,41,42,45,46,52,61,62,72,76,79
16,3,2021,1,6,12,18,23,27,39,41,44,48,50,51,53,54,55,57,58,60,63,69,76
16,3,2021,2,3,9,12,13,14,22,26,29,30,33,34,48,53,55,56,60,66,72,73,76
16,3,2021,5,5,10,14,17,23,25,27,28,30,42,46,48,51,56,60,61,62,63,72,78
17,3,2021,5,7,8,9,15,18,19,20,22,25,28,43,49,56,57,60,67,71,72,77,79
17,3,2021,1,3,7,12,18,23,24,26,30,31,39,41,51,52,54,61,62,67,72,74,76
17,3,2021,3,1,8,12,14,15,19,25,30,33,35,36,38,40,49,59,61,64,72,78,80
17,3,2021,4,4,7,10,11,23,24,32,34,40,42,45,50,61,63,66,69,72,74,75,77
17,3,2021,5,1,6,7,8,13,14,25,26,33,36,39,40,43,47,56,62,68,71,72,79
17,3,2021,7,4,9,17,18,21,24,28,36,38,41,42,44,58,61,63,64,70,75,77,79
17,3,2021,6,1,4,13,17,23,33,40,41,42,48,49,50,51,55,62,64,67,68,76,78
17,3,2021,8,1,3,6,13,19,22,25,27,33,36,40,48,60,61,63,67,69,71,74,80
17,3,2021,2,7,8,10,11,23,24,30,35,36,38,39,42,57,58,59,64,65,66,69,72
18,3,2021,1,4,5,7,12,13,20,22,23,30,33,34,37,38,41,44,48,49,55,66,75
18,3,2021,4,3,10,19,20,22,29,33,34,35,47,54,55,57,60,63,69,72,74,78,80
18,3,2021,3,2,4,8,10,11,14,17,29,30,37,38,39,45,48,54,59,61,71,72,75
18,3,2021,2,6,8,15,17,18,20,23,34,41,42,48,50,51,52,53,55,60,62,72,77
18,3,2021,5,4,7,14,18,22,24,26,28,31,34,36,46,49,52,61,63,66,69,74,79
18,3,2021,8,6,7,12,13,16,18,21,30,31,33,40,42,47,52,58,65,73,76,77,80
18,3,2021,5,3,5,7,8,17,21,22,24,28,32,38,40,47,49,53,68,69,74,76,79
18,3,2021,6,8,11,13,15,16,17,20,33,35,38,41,48,52,53,55,58,64,67,70,78
18,3,2021,7,6,9,20,23,24,29,37,41,44,45,48,49,55,64,65,70,73,76,78,80
19,3,2021,2,8,12,18,20,23,25,27,41,42,45,48,50,53,56,60,65,71,74,77,78
19,3,2021,1,7,10,14,15,23,26,37,41,43,45,48,51,53,56,60,65,66,74,76,78
19,3,2021,5,5,8,14,16,22,33,34,38,39,42,45,52,58,59,60,67,69,77,78,80
19,3,2021,6,7,20,21,24,25,27,35,38,39,41,45,46,48,49,53,59,72,73,76,78
19,3,2021,5,1,5,12,18,20,21,28,30,31,32,33,34,37,42,44,45,49,61,63,78
19,3,2021,4,2,3,4,15,18,21,27,35,36,40,43,45,51,57,58,60,72,73,77,79
19,3,2021,7,10,13,20,21,29,30,37,44,47,48,50,51,55,57,59,64,68,69,72,75
19,3,2021,3,4,6,12,13,17,24,28,31,37,40,45,46,53,55,56,58,61,66,76,79
19,3,2021,8,2,8,11,16,17,19,21,24,28,40,42,47,48,49,54,55,63,71,73,74
20,3,2021,2,3,4,10,12,13,18,21,26,28,34,36,42,43,48,50,51,54,55,59,76
20,3,2021,8,7,12,17,25,27,28,32,34,35,40,43,47,50,56,60,62,63,66,75,78
20,3,2021,7,1,5,8,13,17,19,21,25,28,35,37,41,43,51,55,59,65,71,77,78
20,3,2021,4,4,6,7,13,22,23,27,32,37,42,45,46,50,58,60,62,66,69,71,72
20,3,2021,5,3,6,14,15,19,21,26,33,36,37,40,42,43,44,48,70,73,74,75,77
20,3,2021,5,4,5,7,11,15,27,34,40,41,42,43,45,47,53,56,57,65,68,71,79
20,3,2021,3,3,10,13,15,16,21,23,29,30,44,45,47,51,52,55,56,61,65,70,73
20,3,2021,1,4,5,9,10,11,12,19,23,28,32,39,42,44,45,53,54,55,57,59,69
20,3,2021,6,7,13,18,20,22,28,31,33,34,35,44,48,54,60,62,63,64,68,71,76
21,3,2021,1,2,9,13,15,28,32,37,38,47,48,54,58,59,60,68,69,72,73,74,80
21,3,2021,3,5,6,7,8,19,20,24,30,31,32,38,39,43,44,45,47,56,59,66,73
21,3,2021,6,1,5,6,15,17,23,25,28,34,35,43,44,45,47,53,54,59,62,63,65
21,3,2021,5,4,7,9,18,22,24,28,30,31,36,46,47,48,50,54,62,67,72,73,77
21,3,2021,5,2,3,11,15,20,21,23,24,26,33,35,43,46,50,52,63,64,70,74,78
21,3,2021,7,1,2,9,16,21,25,28,30,31,38,40,42,44,46,51,63,64,67,72,79
21,3,2021,2,6,7,11,12,24,27,31,37,38,51,52,53,56,57,62,63,65,73,76,77
21,3,2021,4,1,3,4,9,16,20,21,22,29,32,36,37,47,48,49,50,62,70,79,80
21,3,2021,8,1,7,10,11,12,22,24,33,35,38,42,49,56,61,65,71,73,75,76,80
22,3,2021,3,1,5,6,8,14,22,23,24,28,29,31,37,45,47,50,55,63,64,78,80
22,3,2021,4,5,9,10,12,20,24,33,34,39,49,54,57,60,63,64,69,70,71,75,78
22,3,2021,1,1,8,11,14,19,26,29,30,32,34,36,39,41,47,53,56,57,62,63,79
22,3,2021,5,6,8,13,14,17,23,25,27,34,43,48,52,60,61,65,66,68,70,76,77
22,3,2021,2,9,13,16,26,27,28,30,32,33,39,40,46,53,65,67,68,70,73,76,80
22,3,2021,7,1,4,13,15,16,21,22,27,32,33,37,38,40,49,53,54,60,70,75,79
22,3,2021,8,2,8,13,16,17,18,20,27,30,36,41,44,53,54,55,64,68,75,77,80
22,3,2021,6,2,3,5,7,13,19,20,24,25,30,31,32,42,45,48,51,56,57,76,80
22,3,2021,5,1,2,3,5,7,10,14,25,27,32,37,38,39,44,45,56,59,63,72,76
23,3,2021,5,6,12,16,19,25,26,27,34,40,41,51,52,54,62,63,66,68,74,75,77
23,3,2021,4,1,10,11,14,16,21,23,33,42,43,49,52,53,54,62,64,65,66,68,76
23,3,2021,3,2,4,5,6,16,21,27,28,36,38,41,42,43,44,46,47,49,52,68,79
23,3,2021,5,5,10,12,13,20,23,26,27,30,32,42,45,46,51,55,64,66,67,69,70
23,3,2021,7,6,11,12,14,17,34,35,37,46,47,48,50,51,55,59,60,62,66,68,76
23,3,2021,6,1,3,4,5,9,10,12,18,30,31,34,40,45,47,51,53,66,67,70,78
23,3,2021,2,2,3,5,7,9,12,17,18,23,28,32,41,46,47,51,58,62,68,72,78
23,3,2021,8,3,6,8,10,11,20,25,27,31,35,39,41,43,46,57,60,66,67,70,71
23,3,2021,1,6,11,13,15,27,30,33,35,36,40,44,53,54,56,58,63,68,71,76,78
24,3,2021,5,1,2,6,14,17,23,27,32,40,43,46,49,53,61,62,63,64,66,72,74
24,3,2021,3,4,5,6,7,11,13,15,16,24,26,30,31,38,40,47,59,61,62,68,80
24,3,2021,8,4,5,7,14,18,24,27,28,43,50,55,60,61,65,67,70,72,76,77,80
24,3,2021,1,8,22,23,24,28,29,31,36,38,40,49,50,52,54,55,63,65,67,71,78
24,3,2021,2,1,2,6,8,11,19,22,23,32,34,36,38,39,46,52,56,63,68,71,73
24,3,2021,7,3,4,9,12,14,15,16,17,18,29,32,36,37,38,44,45,56,69,73,80
24,3,2021,5,1,2,4,5,6,8,14,22,24,27,40,48,52,58,63,64,69,70,71,73
24,3,2021,4,3,6,8,11,12,14,15,21,22,27,32,40,44,47,53,57,62,64,66,67
24,3,2021,6,6,8,14,25,28,33,39,42,43,44,49,50,51,61,63,64,69,74,76,79
25,3,2021,4,1,2,3,6,18,20,24,26,30,44,53,54,56,60,63,67,70,71,74,76
25,3,2021,6,5,7,10,17,23,25,29,30,35,42,45,47,50,51,53,55,61,66,70,72
25,3,2021,2,1,6,10,12,17,18,19,29,33,35,39,42,44,55,56,59,60,62,64,78
25,3,2021,7,1,6,10,19,32,35,48,49,50,51,52,55,56,57,61,65,67,72,79,80
25,3,2021,5,5,13,15,21,28,30,33,42,46,48,51,56,58,62,66,70,71,72,75,80
25,3,2021,5,1,3,4,8,14,20,25,26,33,34,37,42,44,45,53,58,62,77,79,80
25,3,2021,1,3,5,7,10,13,14,15,17,20,26,29,30,31,34,38,54,72,77,78,80
25,3,2021,8,1,14,22,24,34,36,40,42,45,47,48,58,59,61,65,66,67,69,71,74
25,3,2021,3,11,13,17,18,19,22,26,28,32,39,44,46,48,63,68,70,73,75,77,80
26,3,2021,4,2,8,21,22,27,28,33,34,41,43,44,50,56,58,65,67,70,76,78,80
26,3,2021,8,2,4,7,12,18,25,26,27,28,37,40,45,46,56,59,66,70,71,73,80
26,3,2021,3,1,3,6,7,11,33,37,41,43,44,48,49,54,58,60,65,70,72,74,75
26,3,2021,2,4,5,9,17,22,24,28,29,30,37,40,46,52,53,55,63,64,68,75,77
26,3,2021,7,3,4,5,8,11,15,17,19,25,29,39,41,42,44,53,57,63,64,78,80
26,3,2021,1,1,3,4,8,10,14,18,20,22,23,25,30,31,45,49,50,63,71,74,80
26,3,2021,5,1,3,9,21,22,32,35,36,37,40,41,43,50,55,57,58,59,63,72,79
26,3,2021,6,11,17,20,21,24,28,31,33,34,35,37,42,46,51,53,56,61,72,79,80
26,3,2021,5,4,7,10,13,17,18,21,23,26,32,39,45,48,49,60,67,68,70,72,76
27,3,2021,4,1,3,7,8,18,21,23,36,42,44,47,53,54,57,59,61,66,68,70,75
27,3,2021,6,2,4,7,9,12,14,23,24,25,30,31,32,36,39,59,63,65,69,70,79
27,3,2021,7,5,15,16,18,20,23,24,26,28,31,35,36,48,57,63,64,67,71,76,80
27,3,2021,8,5,6,11,13,19,22,23,28,31,34,37,40,41,53,59,60,63,69,77,79
27,3,2021,5,5,6,14,16,17,18,19,20,27,28,36,37,43,53,58,59,62,63,72,78
27,3,2021,5,5,7,10,13,24,26,29,30,31,34,35,36,42,50,56,63,64,74,77,79
27,3,2021,3,1,5,10,12,15,19,21,23,24,25,27,40,42,43,61,67,71,77,79,80
27,3,2021,2,4,8,10,16,19,22,23,24,26,28,31,41,43,55,58,62,64,77,79,80
27,3,2021,1,4,13,14,15,19,20,35,42,44,46,47,48,56,59,62,72,75,76,77,78
28,3,2021,8,3,8,12,13,14,15,20,21,22,36,41,43,47,49,53,56,58,60,66,79
28,3,2021,4,12,15,20,22,23,24,33,35,37,39,45,47,50,52,54,61,67,68,70,74
28,3,2021,5,1,2,5,9,16,19,24,27,32,33,38,54,55,58,60,64,66,67,78,79
28,3,2021,3,1,7,11,14,16,24,28,43,44,45,46,51,59,61,62,63,68,70,77,80
28,3,2021,6,3,18,19,28,29,35,37,40,41,49,58,60,61,62,64,65,66,69,70,77
28,3,2021,5,9,12,17,19,20,22,25,26,34,35,40,41,50,53,59,61,63,68,70,79
28,3,2021,2,2,9,10,11,13,14,24,35,39,40,47,49,51,57,60,61,68,71,73,75
28,3,2021,1,4,6,7,8,9,15,20,25,27,30,34,35,36,41,55,57,59,62,77,80
28,3,2021,7,1,2,16,18,22,24,25,28,41,45,52,55,61,63,65,66,72,74,78,79
29,3,2021,2,2,6,10,15,17,23,26,28,30,31,37,42,44,46,53,55,57,63,70,76
29,3,2021,8,3,6,7,13,14,15,16,22,27,32,34,35,51,60,62,63,68,70,77,78
29,3,2021,1,2,9,10,12,20,24,26,30,32,33,34,36,40,42,46,47,48,68,71,74
29,3,2021,7,6,7,10,20,22,23,27,28,36,38,43,47,48,50,57,63,65,69,75,76
29,3,2021,5,7,17,22,24,27,29,36,38,40,41,42,43,49,51,52,53,54,60,61,62
29,3,2021,6,1,4,7,13,23,24,27,28,35,38,46,47,51,54,56,58,64,65,68,72
29,3,2021,5,2,5,8,13,14,21,27,32,40,50,53,55,60,62,64,67,68,70,78,80
29,3,2021,4,2,6,10,16,19,22,37,41,43,45,47,52,58,60,62,65,67,68,70,80
29,3,2021,3,1,8,9,12,15,18,25,30,32,36,39,46,47,49,52,61,63,65,68,69
30,3,2021,7,1,4,7,8,14,15,18,31,40,41,45,53,54,64,72,74,75,78,79,80
30,3,2021,3,2,6,9,14,17,25,29,34,43,46,48,57,60,61,62,68,69,72,76,79
30,3,2021,4,1,4,6,14,16,26,30,32,35,42,53,55,58,60,69,70,72,76,79,80
30,3,2021,5,3,6,15,16,19,25,30,34,35,36,38,41,46,51,59,69,71,73,79,80
30,3,2021,2,2,3,15,20,26,28,32,36,37,39,43,44,47,48,50,54,62,68,76,77
30,3,2021,6,1,4,9,11,12,16,19,23,25,30,31,32,38,52,59,61,65,73,75,79
30,3,2021,5,4,7,12,14,17,19,24,26,27,33,40,41,43,52,54,57,58,59,72,74
30,3,2021,1,3,11,16,17,21,23,26,28,30,36,39,43,44,48,49,54,61,62,64,70
30,3,2021,8,5,21,24,26,30,33,35,38,41,44,45,46,51,53,58,62,65,68,70,76
31,3,2021,2,2,3,4,5,6,16,22,23,24,31,33,36,38,40,50,54,56,62,66,77
31,3,2021,3,5,9,10,11,22,25,26,33,35,36,44,49,52,54,55,59,62,63,66,77
31,3,2021,8,2,10,21,23,24,29,32,34,35,38,43,44,45,47,52,55,59,65,73,78
31,3,2021,6,3,10,12,14,16,17,21,22,34,39,45,50,53,63,67,68,75,76,78,80
31,3,2021,7,3,8,9,10,21,23,25,26,27,35,38,42,44,45,57,60,64,67,72,77
31,3,2021,5,6,9,12,15,17,22,24,27,29,34,40,46,47,49,54,55,56,57,63,71
31,3,2021,4,3,6,9,11,17,22,23,27,33,34,35,36,40,43,44,49,51,56,57,59
31,3,2021,1,1,4,11,12,13,17,20,22,28,35,37,40,41,50,51,52,61,72,75,79
31,3,2021,5,4,5,10,11,13,16,17,19,21,28,32,35,38,39,42,47,55,59,75,80
1,4,2021,8,9,17,21,27,30,32,33,35,44,58,59,61,62,63,67,68,70,73,74,77
1,4,2021,5,5,13,14,15,18,19,24,29,33,41,44,51,52,55,56,59,64,65,66,73
1,4,2021,7,2,3,6,9,16,18,19,20,21,29,32,33,34,36,38,48,50,60,64,75
1,4,2021,4,3,6,12,16,20,22,26,29,34,41,44,50,53,56,59,60,62,64,72,80
1,4,2021,6,7,11,14,16,18,20,26,30,32,40,48,49,51,59,67,69,73,74,75,76
2,4,2021,7,5,11,12,14,17,31,36,41,44,46,47,49,51,55,57,67,68,75,78,80
2,4,2021,5,3,10,14,15,22,36,38,43,45,50,54,55,59,63,64,65,68,69,73,74
2,4,2021,4,1,2,3,15,29,30,33,37,38,42,43,47,48,52,53,54,58,63,67,72
2,4,2021,6,4,6,11,20,22,26,29,31,33,39,41,42,47,51,52,57,59,60,66,72
2,4,2021,8,1,7,9,11,22,34,40,41,43,44,47,49,52,54,57,61,67,68,71,78
3,4,2021,6,3,5,7,8,15,19,24,27,30,33,35,36,37,38,42,56,68,76,79,80
3,4,2021,5,2,6,8,12,16,28,33,35,36,37,44,45,46,50,63,68,72,74,77,78
3,4,2021,8,3,4,5,19,20,23,38,41,42,44,45,51,53,59,62,63,64,69,72,75
3,4,2021,7,2,6,9,12,14,15,17,21,28,29,38,49,53,54,55,64,65,72,76,80
3,4,2021,4,1,3,5,7,8,9,11,12,16,18,19,22,23,25,26,29,45,64,69,71
4,4,2021,7,1,4,15,16,17,21,29,34,39,49,52,53,58,59,60,62,71,74,78,79
4,4,2021,5,3,4,9,16,21,22,25,33,43,44,45,47,50,51,59,60,63,67,68,80
4,4,2021,4,5,7,9,12,16,19,22,24,28,29,31,36,39,40,41,48,50,57,59,70
4,4,2021,8,2,6,10,20,26,28,32,33,40,46,47,53,54,57,61,62,67,68,73,80
4,4,2021,6,2,13,14,17,24,27,31,34,35,47,51,53,54,57,60,61,62,71,74,77
5,4,2021,5,1,3,4,8,12,14,19,25,26,28,32,33,47,51,52,53,58,61,64,73
5,4,2021,4,6,9,10,11,18,19,23,27,41,43,44,47,48,60,61,63,69,71,72,75
5,4,2021,8,6,8,11,13,14,19,26,30,32,34,40,43,45,55,56,57,62,66,68,77
5,4,2021,6,8,9,18,21,24,27,28,34,36,40,51,55,60,63,66,68,73,74,76,78
5,4,2021,7,2,3,15,22,26,27,30,32,34,36,44,51,55,57,59,60,64,66,70,78
6,4,2021,7,13,16,17,23,25,33,37,38,42,48,52,54,57,59,60,61,62,63,66,74
6,4,2021,8,4,13,22,26,28,33,42,49,50,54,55,56,57,64,68,71,75,78,79,80
6,4,2021,4,3,5,6,10,11,18,21,24,25,32,42,48,52,53,55,60,65,66,69,78
6,4,2021,6,7,10,14,15,17,18,27,30,33,41,54,56,61,62,63,69,73,76,77,79
6,4,2021,5,5,7,10,15,17,20,29,31,34,47,49,50,53,59,60,61,62,67,68,80
7,4,2021,5,5,6,8,10,13,14,22,23,32,37,38,42,46,50,54,58,61,67,73,77
7,4,2021,7,5,7,9,11,23,31,33,35,43,47,48,49,54,55,58,68,71,73,76,80
7,4,2021,8,4,7,14,21,23,29,32,33,36,40,41,42,44,46,47,64,66,71,72,76
7,4,2021,6,5,9,10,12,15,17,25,36,42,46,47,54,56,58,61,64,66,69,71,73
7,4,2021,4,3,7,8,9,13,14,16,17,18,27,45,46,49,54,55,60,70,73,74,76
8,4,2021,6,2,4,5,7,9,19,22,26,27,28,30,39,41,47,62,63,67,72,74,78
8,4,2021,7,1,9,10,17,27,28,37,39,40,43,44,50,51,55,56,58,67,76,78,80
8,4,2021,4,8,13,15,23,24,31,39,40,44,45,48,50,52,57,58,63,66,69,74,76
8,4,2021,8,2,3,4,7,9,10,13,19,21,23,25,32,35,37,41,43,56,57,62,71
8,4,2021,5,2,3,4,7,9,12,16,17,19,20,22,27,32,48,49,51,62,63,64,80
9,4,2021,4,6,11,14,18,25,27,31,41,42,44,51,55,59,60,62,73,74,75,78,79
9,4,2021,5,1,2,4,9,13,17,18,19,20,25,30,35,47,54,65,72,73,74,75,77
9,4,2021,8,5,13,14,17,19,23,26,27,29,30,33,36,43,48,51,52,58,66,67,72
9,4,2021,7,13,15,18,25,32,34,42,43,44,48,53,56,57,64,65,66,70,73,76,79
9,4,2021,6,6,7,9,17,32,34,36,41,42,50,54,55,56,59,67,68,71,72,73,74
10,4,2021,5,7,15,20,22,23,25,34,39,40,45,48,51,52,54,55,65,71,73,74,76
10,4,2021,7,1,6,9,10,15,16,21,29,40,44,47,52,55,56,58,59,65,68,71,78
10,4,2021,4,7,18,20,22,23,24,26,28,32,33,35,40,42,46,52,65,66,69,74,80
10,4,2021,8,1,5,9,10,24,26,27,28,29,34,37,41,45,63,67,69,73,74,75,79
10,4,2021,6,6,7,16,27,28,29,32,35,42,44,49,50,51,61,64,65,68,70,72,76
18,10,2021,4,1,5,9,10,11,13,15,20,21,23,31,38,46,49,52,54,67,75,77,79
18,10,2021,5,1,6,12,19,24,26,27,32,41,43,44,45,53,55,56,60,65,67,69,77
18,10,2021,7,5,9,10,15,17,18,24,25,31,32,35,38,40,47,48,49,59,60,66,75
18,10,2021,6,1,7,11,13,17,19,28,31,36,37,41,42,46,55,59,62,63,73,74,80
18,10,2021,8,4,7,9,20,24,28,31,32,35,36,41,43,49,51,55,57,65,69,72,73
19,10,2021,4,5,15,16,18,22,29,30,34,36,40,45,46,50,55,61,63,65,69,72,80
19,10,2021,6,3,6,10,11,20,23,27,34,41,43,49,50,53,55,56,62,63,65,72,76
19,10,2021,5,2,17,18,20,22,23,29,30,32,41,47,54,58,60,61,64,70,71,73,77
19,10,2021,8,4,7,12,26,27,29,33,37,40,42,44,46,49,54,55,56,71,75,77,80
19,10,2021,7,3,9,12,13,15,24,25,28,42,44,45,47,48,49,53,61,62,65,72,75
20,10,2021,8,2,4,10,16,17,29,30,31,37,39,43,46,47,49,63,68,70,71,73,76
20,10,2021,5,8,18,23,26,31,33,35,45,46,49,50,53,55,66,68,69,73,74,77,79
20,10,2021,6,5,6,7,10,13,18,25,26,30,34,43,46,47,61,64,66,69,70,73,80
20,10,2021,7,1,8,9,10,12,15,17,20,29,30,34,35,43,47,52,67,68,71,72,78
20,10,2021,4,3,6,11,15,24,28,31,32,41,45,46,52,54,56,60,63,71,75,78,80
21,10,2021,7,3,5,7,17,25,26,27,28,30,33,38,40,49,50,57,69,74,75,77,80
21,10,2021,6,2,6,8,11,15,20,25,26,27,29,31,33,34,42,44,45,48,61,62,67
21,10,2021,4,2,4,15,21,24,26,31,35,38,39,55,56,63,66,67,71,76,77,78,80
21,10,2021,8,1,9,10,15,17,18,28,31,33,35,37,45,46,48,55,62,63,69,75,77
21,10,2021,5,1,7,8,9,10,13,39,40,45,48,50,55,56,64,67,69,71,74,76,80
22,10,2021,8,4,8,15,17,28,33,34,35,40,43,51,52,61,65,67,68,69,71,74,76
22,10,2021,6,7,10,11,14,16,23,25,30,33,44,48,50,54,60,61,67,70,76,77,80
22,10,2021,5,8,9,13,14,16,22,24,25,27,31,32,41,43,44,48,54,60,63,72,73
22,10,2021,7,2,10,16,25,31,37,40,41,44,45,47,53,54,56,62,65,67,70,71,72
22,10,2021,4,1,4,8,14,21,22,23,26,29,30,37,40,42,43,54,58,63,65,67,74
23,10,2021,4,4,5,6,10,21,25,28,39,40,45,46,47,49,50,53,59,64,67,71,80
23,10,2021,5,1,2,4,7,8,13,14,19,20,24,32,38,40,44,46,49,54,66,73,78
23,10,2021,8,1,5,11,14,16,17,22,23,31,33,38,45,46,49,58,60,62,69,70,76
23,10,2021,7,1,2,4,8,13,15,16,20,24,26,36,40,43,47,54,63,64,71,73,75
23,10,2021,6,2,3,4,7,8,26,29,32,41,42,44,48,53,57,58,59,60,63,75,77
24,10,2021,7,2,5,9,11,18,20,30,32,34,36,37,40,50,53,56,58,61,68,79,80
24,10,2021,6,2,3,4,12,18,21,26,27,29,37,55,56,57,60,62,64,65,69,75,79
24,10,2021,5,1,2,3,7,10,12,13,16,24,25,29,31,34,41,43,44,48,65,66,77
24,10,2021,8,7,15,22,24,25,27,28,34,36,37,53,58,59,61,63,67,68,74,76,80
24,10,2021,4,3,4,12,24,29,30,37,42,43,45,46,49,50,64,68,69,71,74,76,77
25,10,2021,6,1,3,4,5,10,16,19,25,26,29,38,39,46,58,65,68,72,77,79,80
25,10,2021,7,1,3,5,12,13,19,20,21,35,38,49,52,57,61,67,70,73,77,78,80
25,10,2021,4,3,17,19,23,25,26,27,29,30,35,36,37,39,42,49,55,64,66,69,77
25,10,2021,5,4,10,13,23,27,29,31,34,35,40,41,42,45,48,52,62,63,67,70,80
25,10,2021,8,6,10,11,14,15,16,23,24,30,37,40,47,50,51,57,59,63,68,72,78
26,10,2021,4,1,2,13,16,18,28,36,42,43,44,47,48,50,56,59,62,75,77,78,79
26,10,2021,8,13,15,21,24,26,30,31,34,44,48,49,51,54,56,57,58,64,67,72,77
26,10,2021,7,3,4,11,12,14,16,17,19,22,23,30,47,53,56,57,62,64,69,72,74
26,10,2021,5,1,2,7,14,25,27,30,41,49,52,53,57,61,67,69,71,73,74,75,77
26,10,2021,6,2,12,14,24,26,27,33,35,37,38,47,48,53,61,62,70,71,74,77,78
27,10,2021,5,3,6,10,12,15,16,19,20,22,24,29,36,37,45,54,55,57,58,64,78
27,10,2021,4,6,7,16,18,21,26,31,36,37,39,43,44,46,53,57,62,67,70,71,78
27,10,2021,6,1,2,5,9,11,13,31,38,41,42,49,51,52,53,55,63,71,75,76,80
