Day,Month,Year,Number 2
1,12,2018,16
4,12,2018,31
6,12,2018,30
10,12,2018,37
11,12,2018,17
13,12,2018,9
15,12,2018,23
18,12,2018,61
20,12,2018,49
22,12,2018,14
24,12,2018,19
27,12,2018,43
29,12,2018,37
3,1,2019,35
5,1,2019,52
7,1,2019,8
8,1,2019,34
10,1,2019,39
12,1,2019,33
15,1,2019,43
17,1,2019,26
19,1,2019,15
22,1,2019,22
24,1,2019,19
26,1,2019,19
29,1,2019,11
31,1,2019,21
2,2,2019,42
5,2,2019,21
7,2,2019,26
9,2,2019,26
12,2,2019,28
14,2,2019,30
16,2,2019,17
19,2,2019,16
21,2,2019,16
23,2,2019,31
26,2,2019,25
28,2,2019,11
2,3,2019,34
5,3,2019,6
7,3,2019,42
9,3,2019,15
12,3,2019,37
14,3,2019,28
16,3,2019,61
19,3,2019,15
21,3,2019,32
23,3,2019,32
26,3,2019,27
28,3,2019,53
30,3,2019,10
2,4,2019,25
4,4,2019,29
6,4,2019,54
9,4,2019,13
11,4,2019,10
13,4,2019,22
16,4,2019,55
18,4,2019,10
20,4,2019,18
23,4,2019,20
27,4,2019,17
29,4,2019,22
30,4,2019,29
2,5,2019,28
4,5,2019,15
7,5,2019,8
9,5,2019,17
11,5,2019,20
14,5,2019,59
16,5,2019,25
18,5,2019,33
21,5,2019,38
23,5,2019,8
25,5,2019,51
28,5,2019,30
30,5,2019,33
1,6,2019,19
4,6,2019,49
6,6,2019,15
8,6,2019,16
11,6,2019,25
13,6,2019,22
15,6,2019,23
18,6,2019,23
20,6,2019,26
22,6,2019,39
25,6,2019,43
27,6,2019,34
29,6,2019,22
2,7,2019,18
4,7,2019,42
6,7,2019,12
9,7,2019,20
11,7,2019,26
13,7,2019,13
16,7,2019,47
18,7,2019,22
20,7,2019,23
23,7,2019,32
25,7,2019,20
27,7,2019,33
30,7,2019,8
1,8,2019,30
3,8,2019,16
6,8,2019,22
8,8,2019,10
10,8,2019,15
13,8,2019,32
17,8,2019,13
19,8,2019,28
20,8,2019,35
22,8,2019,12
24,8,2019,36
27,8,2019,15
29,8,2019,37
31,8,2019,35
3,9,2019,29
5,9,2019,26
7,9,2019,29
10,9,2019,16
12,9,2019,17
14,9,2019,7
17,9,2019,18
19,9,2019,50
21,9,2019,36
24,9,2019,45
26,9,2019,20
28,9,2019,49
1,10,2019,59
3,10,2019,5
5,10,2019,38
8,10,2019,35
10,10,2019,12
12,10,2019,33
15,10,2019,38
17,10,2019,29
19,10,2019,30
22,10,2019,28
24,10,2019,51
26,10,2019,12
29,10,2019,32
31,10,2019,41
2,11,2019,19
5,11,2019,56
7,11,2019,9
9,11,2019,21
12,11,2019,15
14,11,2019,52
16,11,2019,29
19,11,2019,26
21,11,2019,29
23,11,2019,29
26,11,2019,22
28,11,2019,16
30,11,2019,21
3,12,2019,5
5,12,2019,25
7,12,2019,21
10,12,2019,37
12,12,2019,25
14,12,2019,10
17,12,2019,8
19,12,2019,14
21,12,2019,28
23,12,2019,30
24,12,2019,48
28,12,2019,8
31,12,2019,32
2,1,2020,45
4,1,2020,30
7,1,2020,23
9,1,2020,14
11,1,2020,36
14,1,2020,6
16,1,2020,29
18,1,2020,28
21,1,2020,32
23,1,2020,20
25,1,2020,16
28,1,2020,21
30,1,2020,46
1,2,2020,25
4,2,2020,29
6,2,2020,20
8,2,2020,32
11,2,2020,24
13,2,2020,15
15,2,2020,26
18,2,2020,45
20,2,2020,36
22,2,2020,28
25,2,2020,15
27,2,2020,51
29,2,2020,35
3,3,2020,11
5,3,2020,40
7,3,2020,13
10,3,2020,35
12,3,2020,22
14,3,2020,13
17,3,2020,29
19,3,2020,11
21,3,2020,13
5,5,2020,43
7,5,2020,35
9,5,2020,45
12,5,2020,38
14,5,2020,17
16,5,2020,7
19,5,2020,41
21,5,2020,21
23,5,2020,15
26,5,2020,23
28,5,2020,29
30,5,2020,27
1,6,2020,28
4,6,2020,16
6,6,2020,21
9,6,2020,14
11,6,2020,7
13,6,2020,42
16,6,2020,11
18,6,2020,6
20,6,2020,29
23,6,2020,44
25,6,2020,35
27,6,2020,33
30,6,2020,7
2,7,2020,33
4,7,2020,38
7,7,2020,24
9,7,2020,10
11,7,2020,10
14,7,2020,35
16,7,2020,39
18,7,2020,33
21,7,2020,34
23,7,2020,29
25,7,2020,30
28,7,2020,45
30,7,2020,15
1,8,2020,14
4,8,2020,19
6,8,2020,37
8,8,2020,16
11,8,2020,9
13,8,2020,5
17,8,2020,9
18,8,2020,22
20,8,2020,17
22,8,2020,12
25,8,2020,24
27,8,2020,49
29,8,2020,3
1,9,2020,22
3,9,2020,17
5,9,2020,14
8,9,2020,27
10,9,2020,48
12,9,2020,15
15,9,2020,9
17,9,2020,29
19,9,2020,12
22,9,2020,15
24,9,2020,13
26,9,2020,16
29,9,2020,33
1,10,2020,31
3,10,2020,17
6,10,2020,55
8,10,2020,35
10,10,2020,15
13,10,2020,56
15,10,2020,38
17,10,2020,28
20,10,2020,29
22,10,2020,16
24,10,2020,19
27,10,2020,26
29,10,2020,32
31,10,2020,31
3,11,2020,39
5,11,2020,10
7,11,2020,2
10,11,2020,34
12,11,2020,35
14,11,2020,30
17,11,2020,18
19,11,2020,13
21,11,2020,24
24,11,2020,15
26,11,2020,9
28,11,2020,29
1,12,2020,30
3,12,2020,33
5,12,2020,32
7,12,2020,6
10,12,2020,6
12,12,2020,14
15,12,2020,16
17,12,2020,9
19,12,2020,39
22,12,2020,16
24,12,2020,25
28,12,2020,25
29,12,2020,22
31,12,2020,14
2,1,2021,37
5,1,2021,19
7,1,2021,33
9,1,2021,16
12,1,2021,19
14,1,2021,50
16,1,2021,26
19,1,2021,27
21,1,2021,17
23,1,2021,19
26,1,2021,39
28,1,2021,29
30,1,2021,35
2,2,2021,41
4,2,2021,19
6,2,2021,49
9,2,2021,8
11,2,2021,34
13,2,2021,39
16,2,2021,19
18,2,2021,52
20,2,2021,18
23,2,2021,37
25,2,2021,26
27,2,2021,37
2,3,2021,32
4,3,2021,4
6,3,2021,36
9,3,2021,15
11,3,2021,31
13,3,2021,29
16,3,2021,43
18,3,2021,38
20,3,2021,10
23,3,2021,11
25,3,2021,28
27,3,2021,19
30,3,2021,25
1,4,2021,37
3,4,2021,39
6,4,2021,27
8,4,2021,29
10,4,2021,27
13,4,2021,36
15,4,2021,33
17,4,2021,20
20,4,2021,32
22,4,2021,11
24,4,2021,20
27,4,2021,49
29,4,2021,62
3,5,2021,18
4,5,2021,43
6,5,2021,28
8,5,2021,38
11,5,2021,30
13,5,2021,13
15,5,2021,36
18,5,2021,11
20,5,2021,31
22,5,2021,7
25,5,2021,39
27,5,2021,38
29,5,2021,31
1,6,2021,21
3,6,2021,27
5,6,2021,73
8,6,2021,9
10,6,2021,37
12,6,2021,9
15,6,2021,14
17,6,2021,33
19,6,2021,3
22,6,2021,51
24,6,2021,43
26,6,2021,39
29,6,2021,30
1,7,2021,11
3,7,2021,45
6,7,2021,15
8,7,2021,24
10,7,2021,13
13,7,2021,68
15,7,2021,25
17,7,2021,37
20,7,2021,34
22,7,2021,6
24,7,2021,25
27,7,2021,6
29,7,2021,14
31,7,2021,22
3,8,2021,55
5,8,2021,37
7,8,2021,7
10,8,2021,16
12,8,2021,55
14,8,2021,64
17,8,2021,3
19,8,2021,4
21,8,2021,19
24,8,2021,27
26,8,2021,21
28,8,2021,54
31,8,2021,5
2,9,2021,15
4,9,2021,60
7,9,2021,20
9,9,2021,58
11,9,2021,30
14,9,2021,14
16,9,2021,16
18,9,2021,56
21,9,2021,6
23,9,2021,21
25,9,2021,19
28,9,2021,18
30,9,2021,32
2,10,2021,19
5,10,2021,40
7,10,2021,18
9,10,2021,9
12,10,2021,53
14,10,2021,14
16,10,2021,41
19,10,2021,28
21,10,2021,10
23,10,2021,11
26,10,2021,24
28,10,2021,25
30,10,2021,31
2,11,2021,27
4,11,2021,25
6,11,2021,21
9,11,2021,6
11,11,2021,23
13,11,2021,40
16,11,2021,17
18,11,2021,24
20,11,2021,48
23,11,2021,17
25,11,2021,45
27,11,2021,30
30,11,2021,34
2,12,2021,24
4,12,2021,43
7,12,2021,12
9,12,2021,48
11,12,2021,17
14,12,2021,59
16,12,2021,35
18,12,2021,31
21,12,2021,49
23,12,2021,15
27,12,2021,10
28,12,2021,19
30,12,2021,20
3,1,2022,47
4,1,2022,18
8,1,2022,42
10,1,2022,25
11,1,2022,22
13,1,2022,34
15,1,2022,19
18,1,2022,34
20,1,2022,33
22,1,2022,13
25,1,2022,13
27,1,2022,53
29,1,2022,23
1,2,2022,10
3,2,2022,26
5,2,2022,39
8,2,2022,38
10,2,2022,35
12,2,2022,22
15,2,2022,9
17,2,2022,48
19,2,2022,13
22,2,2022,15
24,2,2022,28
26,2,2022,24
1,3,2022,44
3,3,2022,33
5,3,2022,9
8,3,2022,15
10,3,2022,34
12,3,2022,32
15,3,2022,22
17,3,2022,52
19,3,2022,41
22,3,2022,30
24,3,2022,35
26,3,2022,38
29,3,2022,32
31,3,2022,43
2,4,2022,35
5,4,2022,21
7,4,2022,20
9,4,2022,22
12,4,2022,27
14,4,2022,8
16,4,2022,21
19,4,2022,41
21,4,2022,32
23,4,2022,18
26,4,2022,44
28,4,2022,61
30,4,2022,25
3,5,2022,24
5,5,2022,31
7,5,2022,41
10,5,2022,37
12,5,2022,26
14,5,2022,19
17,5,2022,29
19,5,2022,9
21,5,2022,20
24,5,2022,24
26,5,2022,14
28,5,2022,42
31,5,2022,34
4,6,2022,35
6,6,2022,22
7,6,2022,31
9,6,2022,12
11,6,2022,8
14,6,2022,34
16,6,2022,54
18,6,2022,12
21,6,2022,16
23,6,2022,37
25,6,2022,30
28,6,2022,32
30,6,2022,9
2,7,2022,5
5,7,2022,17
7,7,2022,24
9,7,2022,31
12,7,2022,56
14,7,2022,11
16,7,2022,29
19,7,2022,17
21,7,2022,14
23,7,2022,32
26,7,2022,31
28,7,2022,20
30,7,2022,25
2,8,2022,25
4,8,2022,23
6,8,2022,21
9,8,2022,25
11,8,2022,32
13,8,2022,49
16,8,2022,19
18,8,2022,25
20,8,2022,28
23,8,2022,44
25,8,2022,41
27,8,2022,5
30,8,2022,11
1,9,2022,5
3,9,2022,25
6,9,2022,13
8,9,2022,26
10,9,2022,66
13,9,2022,9
15,9,2022,34
17,9,2022,10
20,9,2022,38
22,9,2022,30
24,9,2022,26
27,9,2022,22
29,9,2022,35
1,10,2022,11
4,10,2022,9
6,10,2022,20
8,10,2022,33
11,10,2022,33
13,10,2022,20
15,10,2022,26
18,10,2022,5
20,10,2022,8
22,10,2022,28
25,10,2022,19
27,10,2022,28
29,10,2022,32
31,10,2022,17
3,11,2022,15
5,11,2022,18
8,11,2022,31
