Day,Month,Year,Number 1
1,12,2018,7
4,12,2018,6
6,12,2018,10
10,12,2018,7
11,12,2018,6
13,12,2018,7
15,12,2018,5
18,12,2018,39
20,12,2018,11
22,12,2018,4
24,12,2018,12
27,12,2018,36
29,12,2018,24
3,1,2019,1
5,1,2019,46
7,1,2019,3
8,1,2019,23
10,1,2019,2
12,1,2019,16
15,1,2019,8
17,1,2019,21
19,1,2019,1
22,1,2019,3
24,1,2019,3
26,1,2019,17
29,1,2019,6
31,1,2019,4
2,2,2019,37
5,2,2019,11
7,2,2019,9
9,2,2019,5
12,2,2019,14
14,2,2019,4
16,2,2019,10
19,2,2019,15
21,2,2019,11
23,2,2019,5
26,2,2019,13
28,2,2019,2
2,3,2019,19
5,3,2019,3
7,3,2019,8
9,3,2019,9
12,3,2019,13
14,3,2019,27
16,3,2019,49
19,3,2019,12
21,3,2019,27
23,3,2019,21
26,3,2019,14
28,3,2019,43
30,3,2019,1
2,4,2019,19
4,4,2019,7
6,4,2019,41
9,4,2019,1
11,4,2019,5
13,4,2019,16
16,4,2019,15
18,4,2019,7
20,4,2019,5
23,4,2019,19
27,4,2019,6
29,4,2019,8
30,4,2019,13
2,5,2019,1
4,5,2019,4
7,5,2019,5
9,5,2019,3
11,5,2019,9
14,5,2019,37
16,5,2019,11
18,5,2019,31
21,5,2019,20
23,5,2019,2
25,5,2019,33
28,5,2019,8
30,5,2019,16
1,6,2019,17
4,6,2019,15
6,6,2019,2
8,6,2019,15
11,6,2019,16
13,6,2019,11
15,6,2019,4
18,6,2019,13
20,6,2019,25
22,6,2019,35
25,6,2019,14
27,6,2019,33
29,6,2019,6
2,7,2019,13
4,7,2019,40
6,7,2019,6
9,7,2019,1
11,7,2019,15
13,7,2019,3
16,7,2019,30
18,7,2019,12
20,7,2019,2
23,7,2019,18
25,7,2019,7
27,7,2019,13
30,7,2019,6
1,8,2019,20
3,8,2019,6
6,8,2019,20
8,8,2019,6
10,8,2019,10
13,8,2019,7
17,8,2019,8
19,8,2019,17
20,8,2019,20
22,8,2019,1
24,8,2019,20
27,8,2019,4
29,8,2019,21
31,8,2019,31
3,9,2019,18
5,9,2019,7
7,9,2019,9
10,9,2019,15
12,9,2019,12
14,9,2019,1
17,9,2019,9
19,9,2019,38
21,9,2019,31
24,9,2019,7
26,9,2019,17
28,9,2019,37
1,10,2019,11
3,10,2019,4
5,10,2019,20
8,10,2019,25
10,10,2019,9
12,10,2019,5
15,10,2019,5
17,10,2019,10
19,10,2019,15
22,10,2019,9
24,10,2019,18
26,10,2019,8
29,10,2019,21
31,10,2019,35
2,11,2019,10
5,11,2019,32
7,11,2019,4
9,11,2019,1
12,11,2019,14
14,11,2019,33
16,11,2019,7
19,11,2019,19
21,11,2019,23
23,11,2019,12
26,11,2019,21
28,11,2019,7
30,11,2019,2
3,12,2019,4
5,12,2019,16
7,12,2019,11
10,12,2019,11
12,12,2019,11
14,12,2019,8
17,12,2019,4
19,12,2019,3
21,12,2019,9
23,12,2019,17
24,12,2019,44
28,12,2019,3
31,12,2019,3
2,1,2020,5
4,1,2020,23
7,1,2020,2
9,1,2020,5
11,1,2020,34
14,1,2020,1
16,1,2020,22
18,1,2020,26
21,1,2020,6
23,1,2020,15
25,1,2020,11
28,1,2020,16
30,1,2020,8
1,2,2020,22
4,2,2020,21
6,2,2020,3
8,2,2020,15
11,2,2020,16
13,2,2020,4
15,2,2020,13
18,2,2020,26
20,2,2020,20
22,2,2020,1
25,2,2020,10
27,2,2020,17
29,2,2020,9
3,3,2020,5
5,3,2020,13
7,3,2020,11
10,3,2020,8
12,3,2020,19
14,3,2020,1
17,3,2020,17
19,3,2020,7
21,3,2020,5
5,5,2020,39
7,5,2020,22
9,5,2020,34
12,5,2020,21
14,5,2020,12
16,5,2020,2
19,5,2020,26
21,5,2020,3
23,5,2020,5
26,5,2020,10
28,5,2020,16
30,5,2020,3
1,6,2020,9
4,6,2020,5
6,6,2020,4
9,6,2020,8
11,6,2020,1
13,6,2020,20
16,6,2020,1
18,6,2020,4
20,6,2020,16
23,6,2020,40
25,6,2020,14
27,6,2020,13
30,6,2020,6
2,7,2020,12
4,7,2020,33
7,7,2020,16
9,7,2020,1
11,7,2020,6
14,7,2020,17
16,7,2020,35
18,7,2020,18
21,7,2020,4
23,7,2020,10
25,7,2020,18
28,7,2020,23
30,7,2020,4
1,8,2020,4
4,8,2020,5
6,8,2020,21
8,8,2020,6
11,8,2020,7
13,8,2020,4
17,8,2020,5
18,8,2020,13
20,8,2020,7
22,8,2020,7
25,8,2020,15
27,8,2020,37
29,8,2020,1
1,9,2020,10
3,9,2020,16
5,9,2020,7
8,9,2020,23
10,9,2020,46
12,9,2020,6
15,9,2020,2
17,9,2020,9
19,9,2020,6
22,9,2020,4
24,9,2020,10
26,9,2020,4
29,9,2020,25
1,10,2020,7
3,10,2020,5
6,10,2020,8
8,10,2020,8
10,10,2020,12
13,10,2020,47
15,10,2020,29
17,10,2020,24
20,10,2020,24
22,10,2020,1
24,10,2020,17
27,10,2020,19
29,10,2020,9
31,10,2020,22
3,11,2020,18
5,11,2020,5
7,11,2020,1
10,11,2020,13
12,11,2020,13
14,11,2020,3
17,11,2020,7
19,11,2020,6
21,11,2020,6
24,11,2020,9
26,11,2020,2
28,11,2020,12
1,12,2020,21
3,12,2020,22
5,12,2020,26
7,12,2020,1
10,12,2020,1
12,12,2020,11
15,12,2020,10
17,12,2020,5
19,12,2020,36
22,12,2020,15
24,12,2020,22
28,12,2020,8
29,12,2020,15
31,12,2020,7
2,1,2021,35
5,1,2021,12
7,1,2021,15
9,1,2021,14
12,1,2021,5
14,1,2021,24
16,1,2021,9
19,1,2021,2
21,1,2021,15
23,1,2021,3
26,1,2021,34
28,1,2021,18
30,1,2021,27
2,2,2021,28
4,2,2021,5
6,2,2021,36
9,2,2021,7
11,2,2021,5
13,2,2021,36
16,2,2021,9
18,2,2021,28
20,2,2021,3
23,2,2021,7
25,2,2021,13
27,2,2021,10
2,3,2021,3
4,3,2021,2
6,3,2021,4
9,3,2021,8
11,3,2021,9
13,3,2021,28
16,3,2021,28
18,3,2021,11
20,3,2021,6
23,3,2021,2
25,3,2021,15
27,3,2021,16
30,3,2021,10
1,4,2021,22
3,4,2021,1
6,4,2021,7
8,4,2021,19
10,4,2021,9
13,4,2021,1
15,4,2021,12
17,4,2021,7
20,4,2021,1
22,4,2021,8
24,4,2021,10
27,4,2021,41
29,4,2021,14
3,5,2021,15
4,5,2021,6
6,5,2021,5
8,5,2021,37
11,5,2021,23
13,5,2021,4
15,5,2021,15
18,5,2021,10
20,5,2021,27
22,5,2021,1
25,5,2021,5
27,5,2021,24
29,5,2021,23
1,6,2021,9
3,6,2021,17
5,6,2021,53
8,6,2021,2
10,6,2021,27
12,6,2021,2
15,6,2021,10
17,6,2021,20
19,6,2021,1
22,6,2021,30
24,6,2021,40
26,6,2021,28
29,6,2021,10
1,7,2021,8
3,7,2021,42
6,7,2021,11
8,7,2021,21
10,7,2021,8
13,7,2021,58
15,7,2021,2
17,7,2021,6
20,7,2021,28
22,7,2021,1
24,7,2021,21
27,7,2021,1
29,7,2021,3
31,7,2021,14
3,8,2021,14
5,8,2021,28
7,8,2021,1
10,8,2021,14
12,8,2021,17
14,8,2021,53
17,8,2021,2
19,8,2021,3
21,8,2021,8
24,8,2021,12
26,8,2021,17
28,8,2021,44
31,8,2021,3
2,9,2021,5
4,9,2021,7
7,9,2021,7
9,9,2021,6
11,9,2021,1
14,9,2021,3
16,9,2021,12
18,9,2021,22
21,9,2021,5
23,9,2021,8
25,9,2021,11
28,9,2021,14
30,9,2021,7
2,10,2021,9
5,10,2021,21
7,10,2021,15
9,10,2021,7
12,10,2021,46
14,10,2021,8
16,10,2021,32
19,10,2021,21
21,10,2021,9
23,10,2021,1
26,10,2021,20
28,10,2021,2
30,10,2021,20
2,11,2021,22
4,11,2021,22
6,11,2021,6
9,11,2021,3
11,11,2021,4
13,11,2021,13
16,11,2021,7
18,11,2021,22
20,11,2021,7
23,11,2021,6
25,11,2021,6
27,11,2021,24
30,11,2021,11
2,12,2021,15
4,12,2021,37
7,12,2021,9
9,12,2021,10
11,12,2021,7
14,12,2021,35
16,12,2021,12
18,12,2021,6
21,12,2021,30
23,12,2021,11
27,12,2021,6
28,12,2021,13
30,12,2021,10
3,1,2022,9
4,1,2022,5
8,1,2022,35
10,1,2022,3
11,1,2022,15
13,1,2022,10
15,1,2022,6
18,1,2022,33
20,1,2022,32
22,1,2022,5
25,1,2022,4
27,1,2022,30
29,1,2022,1
1,2,2022,5
3,2,2022,21
5,2,2022,30
8,2,2022,36
10,2,2022,25
12,2,2022,14
15,2,2022,1
17,2,2022,36
19,2,2022,9
22,2,2022,9
24,2,2022,16
26,2,2022,6
1,3,2022,15
3,3,2022,31
5,3,2022,3
8,3,2022,3
10,3,2022,18
12,3,2022,24
15,3,2022,8
17,3,2022,14
19,3,2022,20
22,3,2022,27
24,3,2022,15
26,3,2022,22
29,3,2022,9
31,3,2022,15
2,4,2022,24
5,4,2022,5
7,4,2022,11
9,4,2022,2
12,4,2022,15
14,4,2022,5
16,4,2022,7
19,4,2022,32
21,4,2022,17
23,4,2022,6
26,4,2022,20
28,4,2022,24
30,4,2022,22
3,5,2022,13
5,5,2022,25
7,5,2022,29
10,5,2022,25
12,5,2022,21
14,5,2022,13
17,5,2022,26
19,5,2022,2
21,5,2022,2
24,5,2022,22
26,5,2022,10
28,5,2022,27
31,5,2022,21
4,6,2022,2
6,6,2022,8
7,6,2022,21
9,6,2022,4
11,6,2022,5
14,6,2022,7
16,6,2022,31
18,6,2022,2
21,6,2022,12
23,6,2022,34
25,6,2022,4
28,6,2022,19
30,6,2022,6
2,7,2022,1
5,7,2022,16
7,7,2022,17
9,7,2022,28
12,7,2022,11
14,7,2022,3
16,7,2022,28
19,7,2022,2
21,7,2022,7
23,7,2022,29
26,7,2022,8
28,7,2022,19
30,7,2022,7
2,8,2022,9
4,8,2022,20
6,8,2022,1
9,8,2022,15
11,8,2022,6
13,8,2022,8
16,8,2022,13
18,8,2022,5
20,8,2022,19
23,8,2022,7
25,8,2022,33
27,8,2022,3
30,8,2022,6
1,9,2022,2
3,9,2022,22
6,9,2022,11
8,9,2022,18
10,9,2022,62
13,9,2022,5
15,9,2022,27
17,9,2022,1
20,9,2022,1
22,9,2022,15
24,9,2022,19
27,9,2022,5
29,9,2022,6
1,10,2022,3
4,10,2022,4
6,10,2022,10
8,10,2022,26
11,10,2022,1
13,10,2022,4
15,10,2022,12
18,10,2022,4
20,10,2022,6
22,10,2022,3
25,10,2022,1
27,10,2022,27
29,10,2022,15
31,10,2022,12
3,11,2022,10
5,11,2022,11
8,11,2022,15
