Day,Month,Year,Number 6
1,12,2018,84
4,12,2018,78
6,12,2018,49
10,12,2018,88
11,12,2018,90
13,12,2018,41
15,12,2018,79
18,12,2018,86
20,12,2018,89
22,12,2018,88
24,12,2018,87
27,12,2018,82
29,12,2018,71
3,1,2019,70
5,1,2019,89
7,1,2019,58
8,1,2019,87
10,1,2019,87
12,1,2019,88
15,1,2019,87
17,1,2019,89
19,1,2019,80
22,1,2019,88
24,1,2019,82
26,1,2019,82
29,1,2019,90
31,1,2019,83
2,2,2019,88
5,2,2019,86
7,2,2019,76
9,2,2019,90
12,2,2019,90
14,2,2019,83
16,2,2019,80
19,2,2019,70
21,2,2019,90
23,2,2019,88
26,2,2019,75
28,2,2019,85
2,3,2019,69
5,3,2019,82
7,3,2019,84
9,3,2019,86
12,3,2019,88
14,3,2019,86
16,3,2019,88
19,3,2019,85
21,3,2019,90
23,3,2019,90
26,3,2019,84
28,3,2019,90
30,3,2019,55
2,4,2019,60
4,4,2019,70
6,4,2019,89
9,4,2019,65
11,4,2019,88
13,4,2019,77
16,4,2019,90
18,4,2019,89
20,4,2019,89
23,4,2019,79
27,4,2019,71
29,4,2019,74
30,4,2019,72
2,5,2019,83
4,5,2019,85
7,5,2019,90
9,5,2019,82
11,5,2019,78
14,5,2019,90
16,5,2019,85
18,5,2019,65
21,5,2019,87
23,5,2019,79
25,5,2019,68
28,5,2019,89
30,5,2019,73
1,6,2019,72
4,6,2019,86
6,6,2019,79
8,6,2019,72
11,6,2019,58
13,6,2019,77
15,6,2019,82
18,6,2019,81
20,6,2019,76
22,6,2019,74
25,6,2019,85
27,6,2019,82
29,6,2019,81
2,7,2019,67
4,7,2019,86
6,7,2019,62
9,7,2019,74
11,7,2019,84
13,7,2019,90
16,7,2019,90
18,7,2019,68
20,7,2019,84
23,7,2019,79
25,7,2019,69
27,7,2019,80
30,7,2019,87
1,8,2019,83
3,8,2019,66
6,8,2019,72
8,8,2019,89
10,8,2019,80
13,8,2019,76
17,8,2019,46
19,8,2019,71
20,8,2019,88
22,8,2019,67
24,8,2019,86
27,8,2019,73
29,8,2019,84
31,8,2019,75
3,9,2019,76
5,9,2019,54
7,9,2019,84
10,9,2019,83
12,9,2019,88
14,9,2019,59
17,9,2019,79
19,9,2019,76
21,9,2019,56
24,9,2019,89
26,9,2019,90
28,9,2019,82
1,10,2019,89
3,10,2019,80
5,10,2019,72
8,10,2019,87
10,10,2019,75
12,10,2019,90
15,10,2019,65
17,10,2019,72
19,10,2019,79
22,10,2019,81
24,10,2019,87
26,10,2019,83
29,10,2019,68
31,10,2019,80
2,11,2019,80
5,11,2019,90
7,11,2019,77
9,11,2019,88
12,11,2019,73
14,11,2019,81
16,11,2019,86
19,11,2019,82
21,11,2019,60
23,11,2019,79
26,11,2019,79
28,11,2019,74
30,11,2019,77
3,12,2019,83
5,12,2019,74
7,12,2019,80
10,12,2019,82
12,12,2019,71
14,12,2019,83
17,12,2019,88
19,12,2019,80
21,12,2019,90
23,12,2019,89
24,12,2019,90
28,12,2019,65
31,12,2019,80
2,1,2020,85
4,1,2020,80
7,1,2020,78
9,1,2020,78
11,1,2020,81
14,1,2020,85
16,1,2020,83
18,1,2020,87
21,1,2020,75
23,1,2020,81
25,1,2020,90
28,1,2020,89
30,1,2020,84
1,2,2020,88
4,2,2020,79
6,2,2020,82
8,2,2020,85
11,2,2020,81
13,2,2020,84
15,2,2020,86
18,2,2020,82
20,2,2020,85
22,2,2020,68
25,2,2020,74
27,2,2020,79
29,2,2020,78
3,3,2020,64
5,3,2020,85
7,3,2020,87
10,3,2020,80
12,3,2020,86
14,3,2020,75
17,3,2020,65
19,3,2020,50
21,3,2020,59
5,5,2020,86
7,5,2020,75
9,5,2020,78
12,5,2020,85
14,5,2020,80
16,5,2020,87
19,5,2020,85
21,5,2020,81
23,5,2020,86
26,5,2020,74
28,5,2020,82
30,5,2020,74
1,6,2020,81
4,6,2020,71
6,6,2020,79
9,6,2020,87
11,6,2020,69
13,6,2020,73
16,6,2020,74
18,6,2020,73
20,6,2020,86
23,6,2020,69
25,6,2020,85
27,6,2020,81
30,6,2020,89
2,7,2020,79
4,7,2020,73
7,7,2020,88
9,7,2020,88
11,7,2020,67
14,7,2020,82
16,7,2020,75
18,7,2020,84
21,7,2020,62
23,7,2020,57
25,7,2020,80
28,7,2020,82
30,7,2020,55
1,8,2020,45
4,8,2020,82
6,8,2020,80
8,8,2020,83
11,8,2020,80
13,8,2020,75
17,8,2020,79
18,8,2020,77
20,8,2020,67
22,8,2020,87
25,8,2020,84
27,8,2020,87
29,8,2020,61
1,9,2020,71
3,9,2020,84
5,9,2020,83
8,9,2020,89
10,9,2020,87
12,9,2020,78
15,9,2020,54
17,9,2020,85
19,9,2020,73
22,9,2020,69
24,9,2020,89
26,9,2020,88
29,9,2020,90
1,10,2020,75
3,10,2020,79
6,10,2020,89
8,10,2020,75
10,10,2020,73
13,10,2020,85
15,10,2020,86
17,10,2020,87
20,10,2020,51
22,10,2020,43
24,10,2020,86
27,10,2020,77
29,10,2020,84
31,10,2020,82
3,11,2020,64
5,11,2020,85
7,11,2020,82
10,11,2020,88
12,11,2020,88
14,11,2020,89
17,11,2020,55
19,11,2020,86
21,11,2020,82
24,11,2020,76
26,11,2020,76
28,11,2020,90
1,12,2020,80
3,12,2020,89
5,12,2020,65
7,12,2020,90
10,12,2020,80
12,12,2020,85
15,12,2020,85
17,12,2020,37
19,12,2020,66
22,12,2020,72
24,12,2020,90
28,12,2020,84
29,12,2020,74
31,12,2020,79
2,1,2021,81
5,1,2021,78
7,1,2021,88
9,1,2021,64
12,1,2021,90
14,1,2021,88
16,1,2021,83
19,1,2021,65
21,1,2021,65
23,1,2021,89
26,1,2021,89
28,1,2021,53
30,1,2021,65
2,2,2021,86
4,2,2021,82
6,2,2021,76
9,2,2021,48
11,2,2021,70
13,2,2021,77
16,2,2021,76
18,2,2021,72
20,2,2021,75
23,2,2021,87
25,2,2021,73
27,2,2021,86
2,3,2021,89
4,3,2021,77
6,3,2021,89
9,3,2021,72
11,3,2021,90
13,3,2021,79
16,3,2021,89
18,3,2021,63
20,3,2021,83
23,3,2021,72
25,3,2021,86
27,3,2021,82
30,3,2021,87
1,4,2021,90
3,4,2021,76
6,4,2021,89
8,4,2021,81
10,4,2021,89
13,4,2021,87
15,4,2021,80
17,4,2021,88
20,4,2021,75
22,4,2021,81
24,4,2021,44
27,4,2021,68
29,4,2021,87
3,5,2021,72
4,5,2021,85
6,5,2021,89
8,5,2021,65
11,5,2021,83
13,5,2021,82
15,5,2021,62
18,5,2021,78
20,5,2021,67
22,5,2021,81
25,5,2021,71
27,5,2021,89
29,5,2021,77
1,6,2021,53
3,6,2021,87
5,6,2021,85
8,6,2021,86
10,6,2021,83
12,6,2021,78
15,6,2021,65
17,6,2021,78
19,6,2021,85
22,6,2021,68
24,6,2021,88
26,6,2021,88
29,6,2021,87
1,7,2021,89
3,7,2021,85
6,7,2021,73
8,7,2021,74
10,7,2021,62
13,7,2021,89
15,7,2021,87
17,7,2021,87
20,7,2021,90
22,7,2021,64
24,7,2021,87
27,7,2021,83
29,7,2021,89
31,7,2021,61
3,8,2021,88
5,8,2021,84
7,8,2021,49
10,8,2021,56
12,8,2021,90
14,8,2021,89
17,8,2021,70
19,8,2021,87
21,8,2021,90
24,8,2021,66
26,8,2021,76
28,8,2021,77
31,8,2021,77
2,9,2021,80
4,9,2021,80
7,9,2021,89
9,9,2021,86
11,9,2021,85
14,9,2021,81
16,9,2021,83
18,9,2021,80
21,9,2021,74
23,9,2021,51
25,9,2021,76
28,9,2021,80
30,9,2021,47
2,10,2021,71
5,10,2021,85
7,10,2021,77
9,10,2021,86
12,10,2021,90
14,10,2021,88
16,10,2021,89
19,10,2021,88
21,10,2021,86
23,10,2021,83
26,10,2021,68
28,10,2021,77
30,10,2021,79
2,11,2021,86
4,11,2021,68
6,11,2021,85
9,11,2021,60
11,11,2021,88
13,11,2021,75
16,11,2021,71
18,11,2021,87
20,11,2021,87
23,11,2021,72
25,11,2021,88
27,11,2021,78
30,11,2021,82
2,12,2021,89
4,12,2021,85
7,12,2021,88
9,12,2021,83
11,12,2021,81
14,12,2021,73
16,12,2021,76
18,12,2021,77
21,12,2021,87
23,12,2021,89
27,12,2021,80
28,12,2021,83
30,12,2021,86
3,1,2022,74
4,1,2022,89
8,1,2022,78
10,1,2022,84
11,1,2022,71
13,1,2022,87
15,1,2022,89
18,1,2022,66
20,1,2022,79
22,1,2022,59
25,1,2022,50
27,1,2022,88
29,1,2022,89
1,2,2022,58
3,2,2022,77
5,2,2022,81
8,2,2022,81
10,2,2022,59
12,2,2022,77
15,2,2022,74
17,2,2022,87
19,2,2022,81
22,2,2022,74
24,2,2022,73
26,2,2022,87
1,3,2022,83
3,3,2022,80
5,3,2022,80
8,3,2022,80
10,3,2022,66
12,3,2022,80
15,3,2022,86
17,3,2022,86
19,3,2022,83
22,3,2022,88
24,3,2022,77
26,3,2022,89
29,3,2022,72
31,3,2022,74
2,4,2022,68
5,4,2022,86
7,4,2022,86
9,4,2022,89
12,4,2022,77
14,4,2022,55
16,4,2022,77
19,4,2022,89
21,4,2022,88
23,4,2022,71
26,4,2022,78
28,4,2022,90
30,4,2022,85
3,5,2022,80
5,5,2022,82
7,5,2022,81
10,5,2022,81
12,5,2022,85
14,5,2022,83
17,5,2022,79
19,5,2022,89
21,5,2022,80
24,5,2022,73
26,5,2022,87
28,5,2022,90
31,5,2022,82
4,6,2022,71
6,6,2022,86
7,6,2022,90
9,6,2022,88
11,6,2022,59
14,6,2022,67
16,6,2022,82
18,6,2022,78
21,6,2022,83
23,6,2022,66
25,6,2022,89
28,6,2022,81
30,6,2022,79
2,7,2022,66
5,7,2022,86
7,7,2022,73
9,7,2022,83
12,7,2022,72
14,7,2022,75
16,7,2022,71
19,7,2022,79
21,7,2022,90
23,7,2022,90
26,7,2022,77
28,7,2022,88
30,7,2022,87
2,8,2022,74
4,8,2022,87
6,8,2022,58
9,8,2022,39
11,8,2022,87
13,8,2022,88
16,8,2022,84
18,8,2022,84
20,8,2022,85
23,8,2022,85
25,8,2022,88
27,8,2022,80
30,8,2022,75
1,9,2022,89
3,9,2022,76
6,9,2022,52
8,9,2022,90
10,9,2022,83
13,9,2022,69
15,9,2022,76
17,9,2022,60
20,9,2022,83
22,9,2022,81
24,9,2022,65
27,9,2022,63
29,9,2022,86
1,10,2022,82
4,10,2022,84
6,10,2022,87
8,10,2022,84
11,10,2022,58
13,10,2022,79
15,10,2022,83
18,10,2022,59
20,10,2022,69
22,10,2022,59
25,10,2022,71
27,10,2022,72
29,10,2022,86
31,10,2022,84
3,11,2022,59
5,11,2022,74
8,11,2022,73
