Day,Month,Year,Time,Digit1,Digit2,Digit3,Digit4,Digit5,Digit6,Digit7,Digit8,Digit9,Digit10,Digit11,Digit12,Digit13,Digit14,Digit15,Digit16,Digit17,Digit18,Digit19,Digit20
30,3,2022,6,4,10,16,22,33,38,40,42,45,50,56,58,59,60,63,66,69,70,74,75
31,3,2022,6,3,4,7,12,13,22,24,25,39,40,46,48,50,53,57,71,74,75,78,79
1,4,2022,6,3,8,11,14,15,22,23,26,29,32,41,47,48,50,52,55,56,59,65,72
2,4,2022,6,1,9,18,20,22,24,26,42,46,53,55,56,57,58,61,66,69,71,74,77
3,4,2022,6,2,5,8,13,17,18,23,24,26,29,39,42,52,53,54,55,56,59,73,77
4,4,2022,6,5,8,9,11,22,25,29,35,37,44,49,52,53,59,61,62,63,72,73,77
5,4,2022,6,5,7,13,14,20,25,28,31,34,39,42,44,47,50,53,54,62,65,77,79
6,4,2022,6,2,3,5,6,14,15,26,28,31,32,42,50,57,59,63,64,65,70,71,76
7,4,2022,6,1,9,13,16,18,25,28,31,40,41,43,45,48,52,54,55,61,62,76,80
8,4,2022,6,5,7,9,10,11,12,14,15,21,27,38,40,43,47,51,54,59,68,69,77
9,4,2022,6,3,9,10,12,17,24,28,33,35,38,39,41,46,50,53,56,61,70,71,73
10,4,2022,6,1,6,10,17,30,37,38,40,46,48,52,53,55,63,66,69,70,74,77,78
11,4,2022,6,1,5,8,13,17,24,26,36,39,40,41,44,46,50,59,60,65,70,76,80
12,4,2022,6,8,13,23,24,29,31,32,36,38,39,40,41,58,69,71,72,75,76,77,78
13,4,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,2022,6,5,6,7,9,10,11,23,24,26,28,30,33,38,41,59,62,69,70,75,79
16,4,2022,6,2,4,8,24,26,28,33,41,42,44,46,50,53,56,57,70,72,75,78,79
17,4,2022,6,3,6,13,16,19,22,30,33,35,43,44,53,56,58,65,68,70,75,77,78
18,4,2022,6,2,4,5,18,19,23,24,27,33,36,45,47,61,64,67,68,69,70,77,80
19,4,2022,6,3,4,6,11,13,15,16,18,21,23,28,39,47,55,57,61,63,74,75,79
20,4,2022,6,5,6,8,25,26,31,33,34,35,40,49,52,54,62,63,73,74,75,78,80
21,4,2022,6,2,11,15,17,20,21,22,25,30,41,49,53,57,59,61,63,65,67,72,80
22,4,2022,6,3,7,8,14,17,21,23,24,38,44,47,52,54,59,62,64,68,74,77,79
23,4,2022,6,3,5,11,12,13,14,22,28,31,36,37,39,46,51,52,57,65,70,72,76
24,4,2022,6,8,10,12,15,16,21,26,29,37,41,44,45,56,59,61,64,68,72,74,75
25,4,2022,6,1,4,8,15,16,21,31,35,38,46,47,48,50,57,61,62,71,76,78,79
26,4,2022,6,7,9,10,13,21,23,24,25,29,35,50,52,56,64,66,69,73,76,77,78
27,4,2022,6,7,11,12,16,18,23,30,32,36,39,48,49,50,53,56,62,65,66,75,80
28,4,2022,6,2,3,4,12,20,22,25,27,33,46,49,57,58,61,70,72,73,74,76,79
29,4,2022,6,1,2,8,9,11,13,14,25,26,35,38,44,47,50,54,55,57,63,66,75
30,4,2022,6,9,11,15,19,24,28,29,30,36,38,42,46,49,50,51,52,53,57,66,69
1,5,2022,6,4,5,6,10,13,16,33,43,47,48,56,65,68,69,70,71,72,74,76,77
2,5,2022,6,8,10,15,16,18,28,33,34,37,43,46,48,49,57,58,68,75,77,78,79
3,5,2022,6,1,4,7,8,9,12,18,26,27,29,30,33,37,39,43,44,45,46,61,80
4,5,2022,6,1,3,4,7,11,16,18,22,24,27,32,40,46,49,55,57,61,69,70,76
5,5,2022,6,3,5,9,18,20,25,30,31,38,45,51,56,57,59,60,64,66,68,69,77
7,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2022,6,4,7,8,10,12,13,19,22,24,27,31,34,49,52,55,58,63,65,68,72
11,5,2022,6,1,2,3,4,9,11,21,22,25,27,28,31,32,45,54,61,67,72,74,76
12,5,2022,6,10,13,15,17,23,25,27,37,40,44,48,54,55,56,60,61,69,72,73,80
13,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,2022,6,4,9,10,13,18,20,28,32,37,42,44,48,52,59,61,63,66,75,78,79
16,5,2022,6,2,8,11,14,15,16,22,24,32,39,43,46,57,59,61,69,72,76,78,79
17,5,2022,6,1,13,17,19,21,25,30,35,38,39,40,41,42,48,58,64,66,67,75,78
18,5,2022,6,1,2,3,7,8,21,28,30,37,43,48,49,52,55,56,58,60,63,65,66
19,5,2022,6,1,7,13,16,20,26,27,38,41,45,49,51,53,54,57,60,61,68,71,76
20,5,2022,6,1,2,8,18,19,20,23,26,29,34,36,47,52,58,61,62,67,69,75,77
21,5,2022,6,2,6,12,19,24,27,28,33,46,47,48,49,50,53,56,64,66,67,74,80
22,5,2022,6,1,5,7,19,21,22,31,34,35,38,39,53,55,56,59,62,68,71,75,80
23,5,2022,6,1,15,18,24,31,32,35,45,47,49,52,54,55,57,62,66,72,73,76,79
24,5,2022,6,4,5,6,13,27,31,32,35,37,41,44,47,49,50,56,57,59,69,71,76
25,5,2022,6,13,14,15,19,30,35,36,40,42,46,48,51,53,55,56,58,60,64,65,76
26,5,2022,6,10,16,18,21,22,25,28,32,33,41,42,43,44,47,52,55,59,63,70,79
27,5,2022,6,4,8,9,15,21,22,26,27,31,40,42,46,50,51,55,64,65,68,69,80
28,5,2022,6,12,13,14,15,18,20,21,22,30,31,33,36,37,41,54,56,58,60,67,73
29,5,2022,6,3,5,6,7,8,9,19,22,28,32,35,36,44,50,52,53,61,69,73,76
30,5,2022,6,2,8,10,11,19,29,31,32,33,35,36,37,45,47,48,49,54,57,64,75
31,5,2022,6,1,6,8,14,17,18,19,28,29,33,42,45,49,53,54,58,64,66,70,71
1,6,2022,6,5,9,10,12,15,17,23,32,34,41,46,52,54,57,59,61,62,73,74,75
2,6,2022,6,7,14,17,19,20,22,27,28,30,40,42,44,54,58,66,68,69,73,78,80
3,6,2022,6,2,5,6,9,10,11,12,14,16,22,25,27,31,47,48,53,69,70,71,77
4,6,2022,6,5,6,7,9,10,21,24,27,32,36,41,43,50,51,57,64,66,69,70,76
5,6,2022,6,1,2,14,15,17,19,26,27,30,36,38,49,52,56,63,64,66,67,69,79
6,6,2022,6,1,7,9,16,21,23,25,27,30,34,47,54,57,64,66,68,70,72,77,80
7,6,2022,6,8,9,10,13,17,38,39,45,47,49,51,52,56,59,60,67,69,70,78,79
8,6,2022,6,2,4,5,7,8,14,21,22,24,31,38,39,47,56,60,69,73,76,77,78
9,6,2022,6,4,7,10,12,15,22,23,31,33,34,51,52,55,57,61,63,64,66,70,71
10,6,2022,6,2,3,11,22,23,25,28,30,32,35,40,48,57,58,62,65,66,68,74,75
11,6,2022,6,1,5,9,11,18,27,38,39,42,45,54,55,58,61,63,65,69,74,78,79
12,6,2022,6,1,4,7,11,20,24,29,31,39,40,51,52,53,57,64,71,73,75,76,79
13,6,2022,6,4,6,11,13,15,19,27,28,33,34,37,40,41,47,50,57,72,73,74,79
14,6,2022,6,5,8,15,23,28,29,30,32,35,36,39,40,47,48,59,68,70,71,74,76
15,6,2022,6,11,13,14,16,19,21,22,27,28,29,36,37,42,43,52,54,61,63,67,68
16,6,2022,6,1,5,8,9,11,20,22,24,31,32,40,41,49,51,59,60,62,63,66,76
17,6,2022,6,3,5,9,12,17,21,24,32,38,39,41,44,45,46,52,58,61,68,71,73
18,6,2022,6,11,14,16,18,22,24,29,33,34,37,38,41,48,50,51,54,60,62,79,80
19,6,2022,6,12,15,18,23,26,28,29,37,38,44,45,46,57,63,65,66,70,72,74,76
20,6,2022,6,8,12,14,15,19,21,29,45,50,51,53,55,59,61,62,65,69,70,73,74
21,6,2022,6,3,10,11,15,18,21,22,27,29,36,38,39,40,51,53,63,65,77,78,80
22,6,2022,6,2,3,4,10,11,15,17,27,29,39,43,45,46,63,68,73,75,76,77,78
23,6,2022,6,9,12,13,26,27,28,30,33,43,44,52,53,56,58,63,65,73,75,76,77
24,6,2022,6,14,16,26,32,39,40,41,45,56,59,60,61,64,65,69,72,73,74,76,79
25,6,2022,6,3,4,10,15,19,27,28,31,34,37,39,45,46,48,55,58,59,66,67,79
26,6,2022,6,1,2,32,33,36,37,39,41,44,49,51,52,55,56,63,68,72,74,78,79
27,6,2022,6,5,7,13,18,21,33,34,35,36,47,48,52,55,56,63,66,71,72,73,79
28,6,2022,6,2,9,18,27,30,33,34,35,37,39,53,59,60,61,62,65,69,70,72,74
29,6,2022,6,2,4,9,12,20,24,31,35,36,38,42,46,47,48,49,53,56,58,68,74
30,6,2022,6,8,10,21,23,25,26,27,44,49,50,55,56,59,62,66,68,69,73,75,77
1,7,2022,6,5,11,17,23,26,27,33,35,37,38,40,43,46,57,62,68,69,71,75,78
2,7,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,2022,6,3,13,23,26,31,37,41,47,51,52,53,54,57,59,61,68,69,71,77,79
5,7,2022,6,1,7,11,12,16,23,32,35,44,51,52,63,67,68,71,74,75,78,79,80
6,7,2022,6,5,10,17,24,28,31,36,40,42,45,48,49,51,55,56,61,62,65,78,80
7,7,2022,6,1,5,9,16,19,23,38,41,43,51,53,55,56,57,65,69,70,75,78,80
8,7,2022,6,6,12,13,16,17,20,22,23,24,28,33,36,46,47,51,52,60,61,66,69
9,7,2022,6,1,8,13,19,20,23,30,36,47,54,55,57,60,63,64,66,70,73,74,79
10,7,2022,6,8,9,18,26,30,32,48,52,53,60,62,64,67,69,70,72,74,78,79,80
11,7,2022,6,1,7,8,11,15,20,27,30,32,36,39,40,41,47,60,61,77,78,79,80
12,7,2022,6,1,4,7,10,16,19,22,26,30,43,54,56,59,62,65,66,71,72,79,80
13,7,2022,6,7,23,24,25,29,30,36,37,40,41,46,48,56,57,65,67,68,69,72,75
14,7,2022,6,5,12,17,18,25,27,28,29,38,42,46,52,58,63,64,65,70,74,76,80
15,7,2022,6,4,7,9,10,12,16,17,18,19,20,22,24,29,35,41,43,72,76,78,80
16,7,2022,6,2,6,7,12,18,31,35,36,41,43,47,48,56,57,62,66,71,76,79,80
17,7,2022,6,10,11,26,28,29,30,31,35,48,52,54,59,64,66,67,71,76,78,79,80
18,7,2022,6,1,7,22,23,24,25,26,37,42,45,52,53,56,63,65,66,71,72,78,79
19,7,2022,6,2,4,5,15,17,21,25,26,29,38,41,42,47,48,52,53,56,61,72,77
20,7,2022,6,3,5,7,9,14,15,25,26,33,35,36,44,53,56,64,66,70,71,76,80
21,7,2022,6,1,6,7,10,12,19,20,28,31,34,36,37,39,42,44,50,54,58,61,70
22,7,2022,6,7,9,14,17,19,24,31,37,43,44,45,46,47,48,52,56,59,60,67,73
23,7,2022,6,6,7,10,16,18,20,25,28,29,32,34,35,42,46,50,56,57,60,64,71
24,7,2022,6,2,6,7,8,13,14,16,23,25,26,33,43,49,54,58,63,67,74,79,80
25,7,2022,6,1,3,4,10,14,18,20,21,26,35,50,55,56,60,63,64,67,73,75,79
26,7,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,2022,6,18,28,31,32,37,39,41,50,53,55,56,57,58,59,60,68,71,76,78,80
29,7,2022,6,4,6,8,10,14,19,20,25,28,30,38,39,56,64,66,67,71,72,78,79
30,7,2022,6,11,13,15,20,23,27,30,34,41,50,52,55,65,67,68,69,71,74,76,78
31,7,2022,6,13,15,25,27,30,31,37,38,42,47,51,54,64,65,67,68,74,76,77,79
1,8,2022,6,16,18,25,27,31,32,36,37,41,44,51,54,57,58,61,68,69,74,77,79
2,8,2022,6,7,8,13,15,32,34,35,38,41,48,54,58,59,62,63,67,68,69,75,76
3,8,2022,6,4,10,12,14,16,17,20,21,22,29,33,35,38,41,52,53,61,69,70,80
4,8,2022,6,2,3,11,18,22,23,31,34,39,42,45,51,57,59,60,66,69,70,73,74
5,8,2022,6,2,4,8,12,15,28,30,32,36,38,45,50,54,60,61,68,70,73,74,79
6,8,2022,6,10,17,21,24,25,30,32,38,46,49,52,56,58,59,67,68,72,74,77,78
7,8,2022,6,4,12,14,15,16,21,23,24,26,34,38,40,45,55,62,65,68,69,77,79
8,8,2022,6,6,8,9,19,22,29,34,38,39,40,41,48,55,58,60,61,64,68,70,78
9,8,2022,6,3,7,23,26,32,39,41,43,45,46,49,52,55,59,63,64,68,71,74,77
10,8,2022,6,3,13,17,20,25,29,32,33,36,38,42,51,52,53,58,61,63,70,74,75
11,8,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,2022,6,2,5,6,8,9,12,19,20,28,29,39,43,44,51,58,59,70,73,76,77
14,8,2022,6,6,14,16,19,33,37,38,40,42,44,45,49,51,52,62,65,72,77,78,79
15,8,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,2022,6,1,3,11,12,20,23,26,30,36,38,42,43,46,49,53,60,65,69,71,76
17,8,2022,6,5,9,22,25,27,30,32,34,35,36,39,40,45,50,51,52,57,65,68,77
18,8,2022,6,1,8,19,21,24,27,31,33,36,39,45,47,49,51,55,67,69,70,72,80
19,8,2022,6,5,16,22,26,27,28,37,39,42,44,46,48,49,53,54,55,64,66,75,80
20,8,2022,6,2,5,9,11,17,20,23,29,32,33,35,42,50,51,52,53,55,64,70,77
21,8,2022,6,2,3,4,5,9,18,19,21,22,27,30,37,39,43,50,51,56,61,63,67
22,8,2022,6,10,14,16,18,26,32,34,37,38,39,47,48,52,61,63,65,67,68,69,77
23,8,2022,6,5,6,7,12,13,16,22,24,25,29,33,34,42,49,56,58,59,64,76,78
24,8,2022,6,2,3,12,25,35,39,41,46,47,48,49,55,56,59,63,66,67,73,76,80
25,8,2022,6,10,16,17,19,25,28,29,33,34,37,49,51,52,58,61,62,69,70,73,74
26,8,2022,6,1,15,19,20,21,25,27,31,33,35,43,46,47,52,61,70,71,72,73,80
27,8,2022,6,1,15,18,30,40,41,43,46,47,48,52,54,55,56,58,60,66,72,73,74
28,8,2022,6,1,12,14,20,23,24,25,26,32,37,38,42,48,57,61,63,74,75,79,80
29,8,2022,6,1,2,3,4,5,7,9,10,24,28,29,35,38,40,52,59,67,68,69,78
30,8,2022,6,8,18,23,25,27,28,29,31,35,36,39,48,49,50,53,60,63,64,68,73
31,8,2022,6,1,8,17,23,25,32,36,38,42,44,45,50,55,60,62,67,69,76,79,80
1,9,2022,6,3,4,7,11,13,18,23,24,26,36,37,41,45,48,53,55,67,68,77,79
3,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2022,6,4,6,11,16,22,23,24,25,29,32,34,40,42,43,45,53,55,70,72,74
5,9,2022,6,3,4,7,13,18,19,23,33,40,43,44,49,55,57,61,63,66,67,70,79
7,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9,2022,6,2,3,4,8,9,18,19,20,21,26,27,31,35,37,40,48,70,71,78,80
9,9,2022,6,7,9,13,22,26,27,29,33,38,40,42,44,49,55,58,63,65,67,69,78
10,9,2022,6,1,5,7,9,17,25,26,28,29,37,39,48,56,59,67,75,76,77,79,80
11,9,2022,6,4,5,8,10,12,17,23,24,35,38,41,48,57,59,67,71,72,74,75,78
12,9,2022,6,2,5,6,16,25,31,33,34,36,38,44,45,48,56,65,66,70,78,79,80
13,9,2022,6,1,3,6,9,13,18,20,29,30,33,34,35,38,39,61,63,67,68,70,76
14,9,2022,6,1,11,12,14,19,25,26,29,37,40,43,45,49,57,58,65,67,73,74,75
15,9,2022,6,2,3,12,15,23,24,26,27,33,35,38,44,50,51,55,58,59,60,64,72
16,9,2022,6,3,4,6,9,13,14,16,20,24,29,31,33,40,46,47,49,55,63,74,75
17,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,9,2022,6,6,12,22,23,25,27,29,35,38,44,46,48,49,58,60,69,70,73,78,80
24,9,2022,6,2,4,9,18,23,25,28,30,34,48,50,52,60,61,65,67,68,72,77,78
25,9,2022,6,1,11,19,20,26,27,30,31,34,37,52,55,58,62,65,68,71,73,79,80
26,9,2022,6,2,6,7,9,10,23,25,26,30,33,37,41,52,53,56,58,70,72,73,80
27,9,2022,6,3,6,12,13,25,37,44,45,46,47,53,60,61,62,64,70,71,72,75,79
28,9,2022,6,4,7,15,21,27,28,30,45,47,49,53,56,62,64,67,71,74,76,77,78
29,9,2022,6,8,12,16,17,25,30,32,34,39,40,43,47,51,54,58,61,63,68,76,79
30,9,2022,6,3,5,8,11,18,19,22,24,33,36,38,44,51,54,59,60,62,69,71,75
1,10,2022,6,11,15,17,19,25,31,43,45,46,47,48,49,52,60,62,67,69,72,74,79
2,10,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,2022,6,4,16,19,23,29,30,44,46,47,49,52,53,54,55,59,60,63,73,76,79
4,10,2022,6,5,9,20,36,37,40,41,45,46,49,51,52,54,56,58,62,66,68,70,78
5,10,2022,6,8,11,14,19,21,22,23,27,30,32,39,49,50,58,65,66,69,70,73,77
6,10,2022,6,10,15,16,20,25,26,29,31,44,49,51,52,56,57,60,62,63,64,78,80
7,10,2022,6,7,12,13,17,26,28,31,36,38,39,42,48,49,51,60,62,65,68,71,77
8,10,2022,6,2,7,11,15,23,30,33,37,38,44,45,57,58,60,61,62,68,72,77,80
10,10,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,2022,6,4,5,9,12,14,19,24,30,42,46,47,48,50,51,54,55,58,66,69,75
12,10,2022,6,5,12,13,15,16,19,21,27,28,32,33,35,38,47,58,60,66,75,79,80
13,10,2022,6,13,14,15,20,21,30,31,42,43,52,54,55,56,58,62,63,66,68,72,79
14,10,2022,6,5,9,10,13,18,22,32,35,38,39,42,50,52,54,55,56,64,66,75,80
15,10,2022,6,1,3,8,14,19,23,27,36,37,43,46,51,58,60,61,62,69,70,71,76
16,10,2022,6,3,6,8,9,11,14,16,19,22,28,29,31,45,49,51,57,61,62,73,77
17,10,2022,6,5,6,9,15,23,26,28,29,39,47,53,54,58,60,61,64,68,71,74,79
18,10,2022,6,3,9,10,13,15,16,19,21,26,36,37,38,40,42,48,50,73,74,76,77
19,10,2022,6,2,9,10,16,20,25,26,27,41,42,49,56,60,61,66,67,70,76,77,80
20,10,2022,6,1,4,17,20,24,28,32,33,34,35,37,41,42,50,54,60,66,70,72,73
21,10,2022,6,5,9,11,12,13,16,20,21,23,26,38,41,46,53,55,66,73,74,77,79
22,10,2022,6,3,4,5,6,10,11,27,29,31,38,39,42,43,44,48,56,64,70,73,74
23,10,2022,6,4,13,14,19,21,23,29,38,41,43,46,50,53,58,64,66,73,74,75,79
24,10,2022,6,16,22,37,40,43,45,52,53,57,58,59,60,61,65,67,68,69,71,74,78
25,10,2022,6,5,7,12,21,22,28,32,41,42,49,51,52,55,56,58,63,65,71,75,76
26,10,2022,6,6,9,12,31,33,34,39,40,42,44,48,55,57,67,69,72,75,76,77,79
27,10,2022,6,15,17,22,25,26,31,38,39,43,47,48,49,55,60,61,62,64,65,67,72
28,10,2022,6,4,9,12,16,37,38,40,41,43,44,47,49,53,58,63,66,67,71,75,79
29,10,2022,6,6,11,15,16,25,26,30,36,37,38,39,47,48,60,68,72,73,74,77,80
30,10,2022,6,4,6,7,8,11,15,23,28,29,32,37,42,43,48,53,57,60,62,65,73
31,10,2022,6,4,5,8,17,19,21,22,25,26,29,31,36,37,46,48,52,59,62,73,79
1,11,2022,6,2,5,18,22,26,27,31,37,41,43,45,51,57,60,61,62,66,67,76,80
2,11,2022,6,8,20,22,24,26,30,37,39,40,41,43,44,51,52,53,57,60,70,74,75
3,11,2022,6,1,11,18,22,26,29,30,35,39,41,43,44,54,58,59,65,67,68,69,76
4,11,2022,6,5,11,13,19,25,29,32,37,45,53,59,60,62,63,65,70,75,76,78,79
5,11,2022,6,2,5,9,12,20,21,24,33,36,37,39,40,55,58,59,64,68,70,73,80
6,11,2022,6,1,3,7,8,9,12,14,15,23,39,45,50,54,58,67,71,72,73,75,80
7,11,2022,6,2,4,9,16,17,18,21,23,26,30,31,33,34,45,46,63,66,67,68,69
8,11,2022,6,3,5,6,12,14,24,25,27,34,41,46,49,50,51,56,57,59,65,72,79
9,11,2022,6,5,9,15,17,19,27,28,33,36,37,44,45,51,58,59,63,64,67,77,79
10,11,2022,6,8,9,13,16,24,25,26,33,35,37,45,49,56,58,59,64,67,68,77,80
11,11,2022,6,1,2,5,10,15,17,23,24,26,34,35,37,41,43,48,56,62,67,70,71
12,11,2022,6,2,9,29,30,35,36,37,38,40,43,45,53,58,66,67,69,73,74,77,78
13,11,2022,6,7,8,12,20,29,31,32,33,37,39,40,41,47,49,55,57,59,61,63,76
14,11,2022,6,3,5,6,11,20,21,32,35,38,39,44,49,51,53,58,68,70,75,76,79
15,11,2022,6,9,10,15,23,26,27,29,30,37,38,39,40,55,59,64,65,70,72,77,78
17,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,2022,6,5,10,13,14,16,17,18,21,29,30,31,32,39,42,44,52,67,68,73,77
25,11,2022,6,2,4,9,10,16,17,20,23,25,34,35,37,45,48,50,55,64,72,74,80
26,11,2022,6,5,8,9,14,16,17,24,31,33,37,42,43,44,45,48,55,63,73,77,80
5,12,2022,6,3,7,9,10,12,15,18,22,24,25,30,33,36,41,57,64,65,70,71,74
6,12,2022,6,1,15,21,24,25,28,30,31,34,37,41,48,51,52,55,67,74,75,76,78
7,12,2022,6,3,13,16,20,22,23,25,29,34,35,39,41,50,54,58,61,62,70,77,79
8,12,2022,6,1,2,7,8,22,26,28,29,34,39,41,51,53,58,64,69,70,74,77,80
9,12,2022,6,1,3,7,9,11,21,22,23,25,31,37,40,41,43,46,51,54,66,67,70
10,12,2022,6,2,12,14,19,20,22,25,30,31,37,44,46,50,53,60,65,66,76,77,79
11,12,2022,6,2,17,21,23,27,28,31,32,38,45,51,55,58,59,62,64,68,71,75,78
12,12,2022,6,1,5,6,10,15,21,26,36,50,54,55,56,57,64,66,67,71,72,73,75
13,12,2022,6,2,8,14,23,26,29,39,40,41,43,44,48,50,52,57,66,67,74,78,79
14,12,2022,6,1,12,13,14,15,17,20,22,24,28,29,32,49,65,66,67,68,70,77,78
15,12,2022,6,4,8,15,17,27,29,36,37,38,39,42,44,51,53,55,57,66,70,73,78
16,12,2022,6,2,4,17,18,25,27,29,32,33,37,39,43,44,46,53,54,60,65,77,79
17,12,2022,6,2,4,5,7,8,12,21,22,23,25,37,38,40,53,64,70,71,72,75,76
18,12,2022,6,2,8,11,15,25,31,39,43,51,52,54,57,62,68,69,72,73,75,76,78
19,12,2022,6,2,8,16,18,21,22,24,26,32,33,35,38,39,48,49,51,54,74,76,78
20,12,2022,6,1,7,16,19,24,25,27,30,31,32,39,41,45,50,52,56,64,69,75,80
21,12,2022,6,9,14,15,16,20,22,26,28,37,42,58,59,64,67,69,72,75,76,79,80
22,12,2022,6,7,8,15,19,22,25,35,36,42,45,50,57,61,62,68,69,70,72,78,79
23,12,2022,6,1,14,15,16,20,22,24,33,35,42,43,44,55,58,64,67,68,70,73,80
24,12,2022,6,8,10,14,19,21,22,25,27,30,39,40,41,42,53,55,70,72,74,78,80
25,12,2022,6,11,12,13,14,15,23,28,32,40,46,49,51,52,58,60,69,71,74,77,78
26,12,2022,6,1,8,13,14,16,18,28,32,33,44,45,52,53,57,62,64,67,71,73,80
27,12,2022,6,5,6,9,14,17,20,26,29,33,39,41,52,53,54,57,59,70,71,72,79
28,12,2022,6,5,10,11,21,22,30,31,38,41,42,52,54,55,57,58,69,73,75,76,79
29,12,2022,6,6,14,15,17,19,22,42,44,46,56,59,61,63,66,67,68,70,72,74,75
30,12,2022,6,1,3,12,13,15,23,27,31,32,33,39,40,46,50,51,53,67,71,72,76
31,12,2022,6,2,13,14,23,29,30,33,34,35,37,38,39,43,47,53,56,57,63,72,79
1,1,2023,6,2,4,5,8,10,12,14,24,32,39,40,44,46,54,59,65,66,73,74,80
2,1,2023,6,1,2,7,12,26,28,29,30,31,33,34,43,52,54,55,58,59,61,76,78
3,1,2023,6,7,9,15,17,20,22,31,35,39,49,50,54,62,65,68,72,74,75,77,80
4,1,2023,6,2,4,5,8,9,11,18,25,27,29,32,40,44,46,47,63,64,65,70,78
5,1,2023,6,4,5,6,19,21,27,31,33,34,35,42,43,45,46,60,67,70,72,75,78
6,1,2023,6,3,10,13,16,23,24,26,27,31,33,34,35,39,44,48,49,51,62,72,75
7,1,2023,6,2,10,12,19,21,22,23,26,27,28,29,37,44,48,49,50,55,63,76,80
8,1,2023,6,8,9,12,14,24,26,32,34,38,40,43,44,52,54,58,61,64,65,76,77
9,1,2023,6,2,5,14,16,18,23,30,33,34,35,44,59,63,66,69,73,76,78,79,80
10,1,2023,6,10,13,21,23,25,27,28,29,30,37,42,56,57,58,65,66,73,74,75,76
11,1,2023,6,2,3,7,12,24,25,26,36,45,46,51,53,54,55,57,59,62,63,71,74
12,1,2023,6,2,5,8,11,15,21,24,34,35,38,39,41,48,49,55,56,60,69,73,79
13,1,2023,6,5,13,15,16,18,23,27,28,33,39,45,49,50,62,63,64,68,70,79,80
14,1,2023,6,4,9,14,18,24,26,31,32,37,39,43,46,47,51,59,64,70,73,75,78
